candidate_id,ticker,trade_count,trade_share,avg_realized_return,avg_realized_excess_return,median_realized_return,realized_win_rate,worst_realized_return,best_realized_return,stop_hit_rate,target_1_hit_rate,target_2_hit_rate,time_exit_rate,avg_holding_days,total_contribution_to_realized_return,total_contribution_to_realized_excess_return
5,ACHR,1,0.16666666666666666,-0.09783835613577896,-0.10931599646942258,-0.09783835613577896,0.0,-0.09783835613577896,-0.09783835613577896,1.0,0.0,0.0,0.0,1.0,-0.09783835613577896,-0.10931599646942258
5,PATH,1,0.16666666666666666,-0.07384887566787413,-0.06693392616321103,-0.07384887566787413,0.0,-0.07384887566787413,-0.07384887566787413,1.0,0.0,0.0,0.0,7.0,-0.07384887566787413,-0.06693392616321103
5,RIVN,1,0.16666666666666666,-0.07303796113176464,-0.057182449862758444,-0.07303796113176464,0.0,-0.07303796113176464,-0.07303796113176464,1.0,0.0,0.0,0.0,3.0,-0.07303796113176464,-0.057182449862758444
5,SMR,1,0.16666666666666666,0.2763157853024887,0.2553568840041047,0.2763157853024887,1.0,0.2763157853024887,0.2763157853024887,0.0,1.0,0.0,0.0,17.0,0.2763157853024887,0.2553568840041047
6,ACHR,3,0.3,-0.11366605137676429,-0.1200636348277629,-0.1207029199489652,0.0,-0.12245687804554872,-0.09783835613577896,1.0,0.0,0.0,0.0,1.3333333333333333,-0.3409981541302929,-0.3601909044832887
6,NVAX,2,0.2,-0.12818870511981711,-0.14026350682489913,-0.12818870511981711,0.0,-0.13844028760567428,-0.11793712263395995,1.0,0.0,0.0,0.0,1.5,-0.25637741023963423,-0.28052701364979826
6,PATH,2,0.2,-0.07197890423366154,-0.06500403416467732,-0.07197890423366154,0.0,-0.07384887566787413,-0.07010893279944896,1.0,0.0,0.0,0.0,6.0,-0.1439578084673231,-0.13000806832935463
6,RIVN,1,0.1,-0.07303796113176464,-0.057182449862758444,-0.07303796113176464,0.0,-0.07303796113176464,-0.07303796113176464,1.0,0.0,0.0,0.0,3.0,-0.07303796113176464,-0.057182449862758444
6,RKLB,1,0.1,-0.10529557354931762,-0.10792451147105953,-0.10529557354931762,0.0,-0.10529557354931762,-0.10529557354931762,1.0,0.0,0.0,0.0,2.0,-0.10529557354931762,-0.10792451147105953
6,SMR,1,0.1,0.2763157853024887,0.2553568840041047,0.2763157853024887,1.0,0.2763157853024887,0.2763157853024887,0.0,1.0,0.0,0.0,17.0,0.2763157853024887,0.2553568840041047
7,NVAX,2,0.4,-0.12818870511981711,-0.14026350682489913,-0.12818870511981711,0.0,-0.13844028760567428,-0.11793712263395995,1.0,0.0,0.0,0.0,1.5,-0.25637741023963423,-0.28052701364979826
7,PATH,2,0.4,-0.07197890423366154,-0.06500403416467732,-0.07197890423366154,0.0,-0.07384887566787413,-0.07010893279944896,1.0,0.0,0.0,0.0,6.0,-0.1439578084673231,-0.13000806832935463
7,SMR,1,0.2,0.2763157853024887,0.2553568840041047,0.2763157853024887,1.0,0.2763157853024887,0.2763157853024887,0.0,1.0,0.0,0.0,17.0,0.2763157853024887,0.2553568840041047
8,NVAX,2,0.4,-0.12818870511981711,-0.14026350682489913,-0.12818870511981711,0.0,-0.13844028760567428,-0.11793712263395995,1.0,0.0,0.0,0.0,1.5,-0.25637741023963423,-0.28052701364979826
8,PATH,2,0.4,-0.07197890423366154,-0.06500403416467732,-0.07197890423366154,0.0,-0.07384887566787413,-0.07010893279944896,1.0,0.0,0.0,0.0,6.0,-0.1439578084673231,-0.13000806832935463
8,SMR,1,0.2,0.2763157853024887,0.2553568840041047,0.2763157853024887,1.0,0.2763157853024887,0.2763157853024887,0.0,1.0,0.0,0.0,17.0,0.2763157853024887,0.2553568840041047
9,RKLB,4,0.21052631578947367,-0.09788445355321526,-0.09780527481841061,-0.1013820912616829,0.0,-0.10529557354931762,-0.08347805814017761,1.0,0.0,0.0,0.0,3.5,-0.39153781421286105,-0.39122109927364246
9,ACHR,3,0.15789473684210525,0.11343104225721756,0.10389402555440541,0.18731376825385282,0.6666666666666666,-0.09783835613577896,0.2508177146535788,0.3333333333333333,0.6666666666666666,0.0,0.0,2.3333333333333335,0.3402931267716527,0.31168207666321623
