universe_variant,strategy_name,sample_id,split_name,replay_rounds,universe_size,data_fail_excluded_count,metadata_excluded_count,liquidity_excluded_count,theme_balance_excluded_count,buy_count,no_trade_count,buy_rate,simulated_win_rate,accuracy_1d,accuracy_3d,accuracy_5d,accuracy_10d,accuracy_20d,average_forward_return_1d,average_forward_return_3d,average_forward_return_5d,average_forward_return_10d,average_forward_return_20d,median_forward_return_1d,median_forward_return_3d,median_forward_return_5d,median_forward_return_10d,median_forward_return_20d,average_win_dollars,average_loss_dollars,profit_factor,ending_account_value,max_drawdown,worst_trade_loss_percent,stopped_out_but_20d_positive_rate,top_profit_ticker_contribution_share,top_loss_ticker_contribution_share,top_profit_theme_contribution_share,top_loss_theme_contribution_share,median_ending_value_excluding_best_trade,executed_winner_count,executed_loser_count,winner_dollars,loser_dollars
theme_balanced_clean,candidate35_trend_quality_frozen,15,validation,100,90,21,19,0,27,89,11,0.89,0.5238095238095238,0.5730337078651685,0.5393258426966292,0.6629213483146067,0.5955056179775281,0.651685393258427,0.0061416307576170745,0.006889120019167905,0.015476394441992378,0.01558606071216777,0.048509037671379526,0.006823362809028621,0.007410775659129731,0.026052128337430203,0.017291049649809764,0.048387050256521125,18.945140746612072,-14.506301245730247,1.4365932754503619,226.66707151086058,-0.36760371199225506,-0.11946051931003697,0.21428571428571427,0.22132039516810517,0.18798913473323578,0.3302457123852608,0.500173457199446,189.06140921402041,22,20,416.7930964254656,290.12602491460495
theme_balanced_clean,candidate34_frozen_baseline,16,validation,100,90,21,19,0,27,30,70,0.3,0.26666666666666666,0.36666666666666664,0.3333333333333333,0.3333333333333333,0.4,0.4,-0.002453875204110312,-0.01998245233869421,-0.024663224707836003,-0.0274630377401293,-0.007540125112943948,-0.012723165574574258,-0.035123078395434826,-0.025690209515050688,-0.031133776120779888,-0.03762424101272521,8.829286712033412,-5.922551854873626,0.5421058003611525,40.33815288904752,-0.5966184711095248,-0.1896475154974324,0.2,0.24980925980586174,0.17768610268738058,0.4496114839178611,0.27531064003391703,22.693052263873142,8,22,70.63429369626729,130.29614080721976
theme_balanced_clean,candidate35_trend_quality_frozen,16,validation,100,90,21,19,0,27,88,12,0.88,0.48936170212765956,0.5227272727272727,0.5113636363636364,0.5454545454545454,0.5454545454545454,0.6363636363636364,0.004268753707821521,0.002936238781751689,0.009099394054083988,0.028189118161028995,0.07130802280209156,0.0022235948006088524,0.0014889768466510578,0.011506441053460104,0.014024470067919403,0.03304318734943312,20.204935520314297,-13.082676657035224,1.4800536399831732,250.7292771983835,-0.4609375388200284,-0.10957550502654388,0.19148936170212766,0.1556124315953904,0.1436876730864123,0.3880153893631421,0.28376099776690683,208.86172417191167,23,24,464.71351696722894,313.9842397688453
theme_balanced_clean,candidate34_frozen_baseline,17,validation,100,90,21,19,0,27,25,75,0.25,0.48,0.44,0.56,0.44,0.6,0.52,0.013805163085133052,0.03394088172940337,0.012671509102740725,0.024044659949485597,-0.004299913097604691,-0.00821021173761649,0.009765165085716454,-0.009677435563663073,0.03144379956688481,0.011635103805653912,20.640517775739955,-13.885322743654239,1.3721528833639771,167.17701764137436,-0.38673913662323334,-0.16235734559345794,0.16,0.22271302515528174,0.24595165592969762,0.22271302515528174,0.35316993902560256,112.01407178609742,12,13,247.68621330887947,180.5091956675051
theme_balanced_clean,candidate35_trend_quality_frozen,17,validation,100,90,21,19,0,27,89,11,0.89,0.5,0.5393258426966292,0.550561797752809,0.5393258426966292,0.5168539325842697,0.6067415730337079,0.0031911358815971277,0.01809502090694998,0.015146919561727182,0.04655372785277858,0.08568449373462568,0.0020341430925849835,0.010170870658094966,0.007393708499300766,0.004334346360491459,0.03183082952469274,19.58849595424108,-13.39308907810944,1.4625823691606612,242.49435815102777,-0.4473073830071549,-0.11649088023867453,0.13043478260869565,0.28159831159888665,0.2666233631902435,0.3261155596409032,0.4048959542654557,202.3062253445222,23,23,450.53540694754486,308.04104879651715
theme_balanced_clean,candidate34_frozen_baseline,18,validation,100,90,21,19,0,27,33,67,0.33,0.45454545454545453,0.45454545454545453,0.6060606060606061,0.6060606060606061,0.5757575757575758,0.5757575757575758,0.0018087984485013712,0.03599182210673097,0.02189666829045986,0.04529686358620949,0.07982664785586657,-0.012970156178702452,0.03298899578699044,0.03501802478837046,0.0323740787818827,0.057112260298295414,30.21904976978758,-17.668656925859885,1.425266310874244,235.2499218813358,-0.3978716954261414,-0.1566975181261614,0.15151515151515152,0.16150988285777113,0.1658754109348831,0.2578246231922994,0.3392135097588343,176.3256249845376,15,18,453.2857465468137,318.03582466547795
theme_balanced_clean,candidate35_trend_quality_frozen,18,validation,100,90,21,19,0,27,87,13,0.87,0.5384615384615384,0.5402298850574713,0.5402298850574713,0.5632183908045977,0.632183908045977,0.6551724137931034,0.004984945281664942,0.020234896629183145,0.023381329063018774,0.039391558549075,0.0756875528951889,0.004822473166463892,0.006042319400583196,0.007802016704394177,0.0247693967802749,0.052719289243786216,16.842598277617483,-12.019255147025689,1.6348515569549489,237.34797118350477,-0.3220801806012019,-0.10681705148915328,0.1794871794871795,0.15881739444794807,0.18846009252581822,0.290861555706568,0.3713330751300875,206.85177003070325,21,18,353.69456382996714,216.3465926464624
theme_balanced_clean,candidate34_frozen_baseline,19,validation,100,90,21,19,0,27,31,69,0.31,0.4838709677419355,0.5161290322580645,0.3548387096774194,0.2903225806451613,0.41935483870967744,0.45161290322580644,0.005154161773184098,0.003474416953021391,-0.010040509654352063,0.017125442772641452,0.0015250612738488035,0.0006569825908071536,-0.025668203227392494,-0.02579214706459465,-0.04661653208027705,-0.041666628034025543,13.748402309163422,-10.443089041965333,1.2342255354757603,139.13660996600603,-0.35616094277801447,-0.1416449579848497,0.0967741935483871,0.24556081429766755,0.16730343875871384,0.24556081429766755,0.4155711158810657,109.89986301231426,15,16,206.22603463745133,167.08942467144533
theme_balanced_clean,candidate35_trend_quality_frozen,19,validation,100,90,21,19,0,27,87,13,0.87,0.4782608695652174,0.7011494252873564,0.5977011494252874,0.5172413793103449,0.5977011494252874,0.5862068965517241,0.012661351960041452,0.0185111896423362,0.008958759908531186,0.021383169232958008,0.044138720009105896,0.011250239278927543,0.0105875473451702,0.009808547095654152,0.030006109822868776,0.03446136029084523,21.197411911710528,-14.492837340928242,1.3407285586649291,218.51496587535394,-0.5216345001104461,-0.11718868776430329,0.17391304347826086,0.1262877283337704,0.25585588588841923,0.31939285059249894,0.36438692782586046,171.27030394472467,22,24,466.34306205763164,347.8280961822778
theme_balanced_clean,candidate34_frozen_baseline,20,holdout,100,90,21,19,0,27,31,69,0.31,0.45161290322580644,0.5806451612903226,0.45161290322580644,0.41935483870967744,0.5161290322580645,0.4838709677419355,0.009005864320575407,-0.006943835658230685,0.010489911825731503,0.037540433429100774,0.053264999510512154,0.004624273250525723,-0.013217537293060189,-0.010951624365255541,0.014209197018031805,-0.004432128924515277,15.413030949874813,-10.873173720383834,1.1673762084630366,130.9384800517222,-0.3492718476340049,-0.12296245336286502,0.12903225806451613,0.20077108996006135,0.1591157824349913,0.36232933782464577,0.31901654127739515,87.61560572419884,14,17,215.78243329824738,184.8439532465252
theme_balanced_clean,candidate35_trend_quality_frozen,20,holdout,100,90,21,19,0,27,88,12,0.88,0.5238095238095238,0.5,0.5113636363636364,0.5340909090909091,0.5681818181818182,0.625,0.00522768741423553,0.012840890986113978,0.013750452985331644,0.01161824086014636,0.05586240246830889,-0.0003851470703694071,0.001227892775269357,0.007395748022118731,0.014508362444146772,0.03513140033489204,17.70644743512514,-12.3554570421968,1.5763959287073552,242.4327027288171,-0.35649523047574716,-0.11383978118817084,0.14285714285714285,0.20235096748673845,0.14590449475392198,0.2705842903776736,0.532002580354337,208.54634145546027,22,20,389.5418435727531,247.109140843936
theme_balanced_clean,candidate34_frozen_baseline,21,holdout,100,90,21,19,0,27,38,62,0.38,0.39473684210526316,0.5,0.42105263157894735,0.42105263157894735,0.5,0.5789473684210527,-0.00548890925301047,-0.005222740096846882,-0.011455685658306052,0.00988932445465004,0.049749226093377626,-0.0008169141965708171,-0.008918483778726283,-0.012590607551745292,0.0004154878653255256,0.03975329331789468,26.23395450045269,-13.36815680855104,1.2798399215530472,186.04171091011642,-0.38702349357897825,-0.128765775951793,0.21052631578947367,0.15588386837754367,0.11391364171587408,0.2609949623350446,0.28233991140804643,124.69995625455087,15,23,393.50931750679035,307.46760659667393
theme_balanced_clean,candidate35_trend_quality_frozen,21,holdout,100,90,21,19,0,27,90,10,0.9,0.5476190476190477,0.5777777777777777,0.5444444444444444,0.6888888888888889,0.5777777777777777,0.6666666666666666,0.0052511512559158275,0.007455827588093976,0.019078124563176195,0.01643056135824609,0.05448839830957126,0.006653603426010957,0.009250754324907629,0.026586545052871613,0.017867698915878916,0.05613356913999501,24.284328570448853,-19.190036211881406,1.5318792768929552,293.92886909457695,-0.34432645965246744,-0.12068263195534559,0.19047619047619047,0.21739538343073633,0.19459461512612347,0.25726478361311617,0.5134450069106601,246.06711708041672,23,19,558.5395571203236,364.6106880257466
theme_balanced_clean,candidate34_frozen_baseline,22,holdout,100,90,21,19,0,27,30,70,0.3,0.36666666666666664,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.4666666666666667,0.43333333333333335,0.0006055646912351386,-0.019776604873375767,-0.029544243719985732,-0.03518959219113598,-0.03557612380133811,-0.0013570563161632299,-0.010616903567375546,-0.014444294448667738,-0.01231512905501242,-0.024362230613504343,8.253856224450205,-6.247766398953309,0.7648410704458676,72.0848568888394,-0.5196310840667986,-0.19412548905865287,0.16666666666666666,0.23425430196243185,0.35754960743367337,0.36381798817270267,0.3575496074336735,59.54006668519995,11,19,90.79241846895226,118.70756158011287
theme_balanced_clean,candidate35_trend_quality_frozen,22,holdout,100,90,21,19,0,27,89,11,0.89,0.4791666666666667,0.550561797752809,0.5168539325842697,0.550561797752809,0.5393258426966292,0.6404494382022472,0.006596831536291779,0.003777061591895695,0.01167949406716001,0.031418660270950985,0.07194958547469466,0.0035460959929021207,0.0019006161103471975,0.011377438941594376,0.012632642164450258,0.03583923217877327,18.258626061978564,-12.20024458562577,1.3768523949766933,214.94228478486278,-0.4908790044538742,-0.11272680189356163,0.20833333333333334,0.1715127217431362,0.15218855520481323,0.34460773558725816,0.2609362453151042,175.7685748342794,23,25,419.94839942550686,305.0061146406442
theme_balanced_clean,candidate34_frozen_baseline,23,holdout,100,90,21,19,0,27,26,74,0.26,0.46153846153846156,0.4230769230769231,0.5384615384615384,0.4230769230769231,0.5384615384615384,0.46153846153846156,0.012776942124160055,0.03284546382880375,0.011401233856271188,0.003665895093262347,-0.01279173098416788,-0.008563685211141092,0.009044276722065536,-0.015200457145740143,0.012931585232637488,-0.01905457018621537,20.062621274283966,-13.316018663900229,1.2914169734107301,154.3271939968044,-0.39861992289863746,-0.16235734559345794,0.11538461538461539,0.22912819276006968,0.23814784232831993,0.22912819276006974,0.32069313653381687,99.16424814152745,12,14,240.7514552914076,186.4242612946032
theme_balanced_clean,candidate35_trend_quality_frozen,23,holdout,100,90,21,19,0,27,90,10,0.9,0.5306122448979592,0.5,0.5444444444444444,0.5444444444444444,0.5444444444444444,0.6444444444444445,0.0016540726812150168,0.0163278330805792,0.01672991869869607,0.05209743711488345,0.09250639144674153,0.00037563016124264603,0.007291771284205106,0.008375445440663931,0.01929394497052528,0.032561206309321356,20.38753740377218,-13.80358955789648,1.6696223338353107,312.5934126664577,-0.42155550926916685,-0.12094672403973866,0.14285714285714285,0.20078175355317598,0.2207925029759318,0.3942606310058295,0.33001612503180816,248.12124383449617,26,23,530.0759724980765,317.482559831619
theme_balanced_clean,candidate34_frozen_baseline,24,holdout,100,90,21,19,0,27,32,68,0.32,0.46875,0.5,0.5625,0.59375,0.59375,0.5625,0.0033054578486565005,0.031142090788603416,0.010013860965369725,0.026348763892155402,0.05402152275072584,-0.0041009256319560206,0.028709075527193706,0.031048445422114268,0.02990542026820875,0.047847333483840515,25.441600554534382,-14.886380339289893,1.5079872048063747,228.5555425500876,-0.31184521654271824,-0.1586572819218711,0.15625,0.14907798727010252,0.16053137461960398,0.2713642310559383,0.35427065887914333,180.4082541546146,15,17,381.62400831801574,253.0684657679282
theme_balanced_clean,candidate35_trend_quality_frozen,24,holdout,100,90,21,19,0,27,88,12,0.88,0.5238095238095238,0.5681818181818182,0.5681818181818182,0.5568181818181818,0.6363636363636364,0.6363636363636364,0.005718647652224262,0.021266552176873763,0.02627744621111393,0.039931276587122026,0.07648226234403319,0.00627182912090507,0.01218657726890715,0.010860639108471126,0.023368188445690552,0.03914836036563929,16.701437758371434,-11.521839645651394,1.5945007133598177,236.99483777114372,-0.3504727942743061,-0.09899859959592623,0.21428571428571427,0.15287973153885218,0.17012096857862308,0.2555992144759478,0.3208169308362921,206.4986366183422,22,20,367.4316306841715,230.4367929130279
theme_balanced_clean,candidate34_frozen_baseline,25,holdout,100,90,21,19,0,27,30,70,0.3,0.4666666666666667,0.4666666666666667,0.4,0.36666666666666664,0.36666666666666664,0.4,0.0033826509994777246,0.009402892204804104,-0.0034584897130928494,0.014120342898776365,-0.0010500861256789173,-0.007194693989428458,-0.02339124880172727,-0.029313849996827623,-0.04170512575734342,-0.052974908528023334,14.020500785195113,-9.95086281189321,1.2328517053197798,137.0732060024402,-0.3101506748307361,-0.14494879888237408,0.06666666666666667,0.25799482471525725,0.17557921770321686,0.2579948247152573,0.29191483228810716,107.83645904874842,14,16,196.28701099273158,159.21380499029135
theme_balanced_clean,candidate35_trend_quality_frozen,25,holdout,100,90,21,19,0,27,88,12,0.88,0.46808510638297873,0.6818181818181818,0.5909090909090909,0.5227272727272727,0.5909090909090909,0.5795454545454546,0.012123519686466756,0.01756666598381917,0.010170773674215962,0.02676993543320594,0.04736778199336913,0.010375966980657236,0.009533446199487705,0.0023059675375032285,0.02787339689098245,0.034062644625053595,20.910110782425136,-12.436531402228201,1.4795843707062333,249.10915215764803,-0.4433309041889226,-0.118343212213327,0.14893617021276595,0.13933673126525103,0.24531595902321401,0.3106252889252337,0.4085927870760726,207.47221792956833,22,25,460.0224372133531,310.91328505570505
theme_balanced_clean,candidate34_frozen_baseline,26,holdout,100,90,21,19,0,27,31,69,0.31,0.41935483870967744,0.5483870967741935,0.3870967741935484,0.45161290322580644,0.5161290322580645,0.4838709677419355,0.013858496507348286,-0.014030888636432561,0.0035929812085857657,0.05345851667517962,0.05727596874568983,0.004624273250525723,-0.02039983661080569,-0.011850964594247615,0.014209197018031805,-0.004432128924515277,16.853304851825435,-9.965637249431902,1.2213801262501087,139.71149258395639,-0.3203403833770746,-0.129023903705367,0.16129032258064516,0.34400608040910846,0.1439532104397375,0.430731751883772,0.3287029707319959,96.388618256433,13,18,219.09296307373063,179.38147048977424
theme_balanced_clean,candidate35_trend_quality_frozen,26,holdout,100,90,21,19,0,27,89,11,0.89,0.4883720930232558,0.5280898876404494,0.4943820224719101,0.5280898876404494,0.5842696629213483,0.6292134831460674,0.005873251382401172,0.012801244063738719,0.012151983540306907,0.013573933646510106,0.05993127298888645,0.00233098160357037,0.0,0.005659060045415831,0.018223217139547776,0.03662420563525837,17.282680693911875,-11.728834759755552,1.406542477291912,204.9019298575272,-0.36603557364712713,-0.11501475454929322,0.16279069767441862,0.19205826816121732,0.20422090864287268,0.22923079285026782,0.4966257684556989,171.01556858417035,21,22,362.93629457214934,258.03436471462214
theme_balanced_clean,candidate34_frozen_baseline,27,holdout,100,90,21,19,0,27,39,61,0.39,0.358974358974359,0.5384615384615384,0.46153846153846156,0.46153846153846156,0.5128205128205128,0.5897435897435898,-0.0006160563396872101,0.006246575678804913,0.0018100035739646609,0.011949882508669893,0.04145454744394901,0.0031949145368095344,0.0,-0.00723238284405181,0.001136174816288138,0.03183082952469274,25.330445702504154,-12.49938255328041,1.1348600247201426,142.14167600304785,-0.5569777746189297,-0.16653452700435242,0.2564102564102564,0.1729757918762484,0.10864764850912308,0.28961181651121753,0.23381175424790038,80.7999213474823,14,25,354.62623983505813,312.4845638320103
theme_balanced_clean,candidate35_trend_quality_frozen,27,holdout,100,90,21,19,0,27,92,8,0.92,0.5555555555555556,0.5652173913043478,0.5652173913043478,0.6956521739130435,0.5869565217391305,0.6630434782608695,0.0047428349284203706,0.01040785852624464,0.022148356964138995,0.018111228200105835,0.055428018854901846,0.006374736168000217,0.011191528952720131,0.02659122168898642,0.0251290648146254,0.05104245970738963,22.756189160826562,-17.25740061678203,1.6482920622107777,323.7567166850234,-0.34669122765375193,-0.12290579040323074,0.2,0.19079418704408718,0.18844379280993453,0.2988679912251028,0.44950080775822837,279.3136612433032,25,20,568.904729020664,345.1480123356406
theme_balanced_clean,candidate34_frozen_baseline,28,holdout,100,90,21,19,0,27,29,71,0.29,0.3448275862068966,0.3448275862068966,0.3793103448275862,0.41379310344827586,0.41379310344827586,0.41379310344827586,-0.01242006454035152,-0.03205680334748232,-0.040709107445504066,-0.040478565234583666,-0.034645607003397194,-0.013657929937784696,-0.013230236347394397,-0.030656940302284164,-0.016079806601918545,-0.04631833014120501,10.64710536731312,-6.375106477185291,0.8790033056014216,85.34403060661066,-0.41747679405961613,-0.1807762733259113,0.13793103448275862,0.19975865625619052,0.3537600147524444,0.36548539621450143,0.3871443368982172,67.69892998143628,10,19,106.4710536731312,121.12702306652054
theme_balanced_clean,candidate35_trend_quality_frozen,28,holdout,100,90,21,19,0,27,90,10,0.9,0.4375,0.5444444444444444,0.5222222222222223,0.5666666666666667,0.5333333333333333,0.6555555555555556,0.007009175464438844,0.0048652223968943175,0.014480773041119685,0.02513969727255586,0.06839563956641952,0.00348329111854051,0.002788541576878023,0.013613419784730185,0.01022724629889915,0.038309689184973794,22.7232870001631,-12.77534972438104,1.3834194795516488,232.25458444513697,-0.39433591935533474,-0.10942660518542906,0.25,0.1674680780569027,0.13912695200570155,0.24381584673538959,0.27863050065410394,183.3102377629971,21,27,477.189027003425,344.9344425582881
theme_balanced_clean,candidate34_frozen_baseline,29,holdout,100,90,21,19,0,27,27,73,0.27,0.37037037037037035,0.5185185185185185,0.48148148148148145,0.4444444444444444,0.5185185185185185,0.48148148148148145,0.021066559095632407,0.03154542474807225,-0.0003058808227398692,-0.0034064329986090375,0.01604649859685073,0.0011995978093679582,-0.0021505868122021488,-0.018747221720505136,0.005263194879337574,-0.0073871312986081294,18.132059018911647,-10.673362248466788,0.9993024523720415,99.87343196518108,-0.4869486660354785,-0.16342070365398514,0.18518518518518517,0.21267462671171483,0.22540669252986315,0.22790738207827516,0.31021620757673757,61.311143131562915,10,17,181.32059018911647,181.4471582239354
theme_balanced_clean,candidate35_trend_quality_frozen,29,holdout,100,90,21,19,0,27,90,10,0.9,0.5416666666666666,0.4888888888888889,0.5444444444444444,0.5555555555555556,0.5555555555555556,0.6444444444444445,0.0014096458621695458,0.015496457905544565,0.015871553314767736,0.05281248793779229,0.08783930096980712,-0.00044239013865721155,0.008785872757342883,0.009762651083424667,0.025017638520406615,0.032561206309321356,19.858068617983193,-14.238789145822631,1.6482178581463722,303.05642285946516,-0.42902911949763356,-0.11181105234348503,0.10416666666666667,0.2061351277058926,0.2316111137162064,0.3829089128678207,0.330781373365376,238.58425402750362,26,22,516.309784067563,313.2533612080979
conservative_research_universe,candidate34_frozen_baseline,0,calibration,100,26,21,19,0,91,32,68,0.32,0.3125,0.5625,0.46875,0.375,0.375,0.5,0.008045178434602649,0.0027677538254879917,-0.026357149866585192,-0.007350685127293918,0.07255460787371365,0.005986577976441643,-0.0029651638911491474,-0.015388205005399891,-0.03838398710321417,0.0019403279770134896,17.40935492014205,-8.229939093568099,0.9615311918533623,93.03488914292237,-0.49847088728536704,-0.1927916561037772,0.21875,0.34591542936827885,0.22306709465060573,0.34591542936827885,0.2805563107765889,59.39796533823048,10,22,174.0935492014205,181.05866005849816
conservative_research_universe,candidate35_trend_quality_frozen,0,calibration,100,26,21,19,0,91,79,21,0.79,0.4583333333333333,0.5316455696202531,0.5569620253164557,0.5822784810126582,0.5949367088607594,0.5569620253164557,0.004858985285873683,0.01740633572629094,0.020283220044868093,0.03903295902085283,0.03913133293385136,0.005029644599996885,0.006042319400583196,0.018917743679526478,0.01799484096531212,0.03366392895926196,15.23606354000662,-9.442168311857902,1.3653700441275303,189.6970217718403,-0.5341633477047335,-0.11145329706534138,0.1875,0.26149009488611596,0.24575067592086713,0.2614900948861159,0.2545100001472566,153.58655547523554,22,26,335.19339788014577,245.49637610830544
conservative_research_universe,candidate34_frozen_baseline,1,calibration,100,26,21,19,0,91,34,66,0.34,0.4117647058823529,0.47058823529411764,0.4117647058823529,0.3235294117647059,0.47058823529411764,0.4117647058823529,0.009387088934444024,-0.004605799941445228,-0.016994915345794354,0.007534932178060975,0.006407411756432776,-0.0025147573835596626,-0.031195887653591436,-0.031941857934650375,-0.021635722925099576,-0.02995358249509128,15.42571933217926,-8.891513133903903,1.2144168680752447,138.12980797243156,-0.4469328953932401,-0.13232898715595548,0.14705882352941177,0.24643514956037021,0.17721806522955827,0.28014052189997174,0.4410965555284438,114.05616377469507,14,20,215.96007065050964,177.83026267807804
conservative_research_universe,candidate35_trend_quality_frozen,1,calibration,100,26,21,19,0,91,78,22,0.78,0.42857142857142855,0.5769230769230769,0.5512820512820513,0.47435897435897434,0.6153846153846154,0.5512820512820513,0.005401580559116185,0.017967022811569804,0.007437195351376822,0.02218525705414691,0.04286686336926945,0.004770099693371832,0.004818816028133499,-0.0006363763191618022,0.015172793886446101,0.02464358067774297,16.181117757789693,-10.965793452467219,1.1066995170889162,128.0810767810012,-0.5987198765588104,-0.12016089587067678,0.14285714285714285,0.2681555338532642,0.24512487877786615,0.2754530430655526,0.5278570758850716,95.97464771911152,18,24,291.2601196402145,263.17904285921327
conservative_research_universe,candidate34_frozen_baseline,2,calibration,100,26,21,19,0,91,33,67,0.33,0.45454545454545453,0.5151515151515151,0.5757575757575758,0.5454545454545454,0.48484848484848486,0.5454545454545454,0.010395912713324245,0.01854380274229031,0.010028340254731531,0.01804187664546552,0.07031921963058348,0.010281414435285408,0.01681848377149775,0.01799773242216851,-0.0024937434444798345,0.03183082952469274,17.98316147700266,-10.908395996506238,1.3738012355163811,173.39629421792756,-0.3579148161395055,-0.15580936191109343,0.09090909090909091,0.2877676032442681,0.15570803585442897,0.4240170179303942,0.2715471017958763,137.2858279213228,15,18,269.7474221550399,196.3511279371123
conservative_research_universe,candidate35_trend_quality_frozen,2,calibration,100,26,21,19,0,91,81,19,0.81,0.5,0.4691358024691358,0.4691358024691358,0.5555555555555556,0.5185185185185185,0.5432098765432098,0.0006342914273758022,0.003989537248139966,0.0162990592696886,0.014552243182055393,0.037444363769476297,-0.0016943796686332835,-0.005295628097652938,0.01577013453874132,0.006217172121659509,0.012434253026262665,12.255264826995191,-8.609083024024951,1.4235273132800574,176.569817862375,-0.3278330547614732,-0.11548487598317381,0.11904761904761904,0.3232549134164129,0.17380890050024353,0.3232549134164128,0.48801776913197376,140.45935156577025,21,21,257.360561366899,180.79074350452396
conservative_research_universe,candidate34_frozen_baseline,3,calibration,100,26,21,19,0,91,31,69,0.31,0.3225806451612903,0.4838709677419355,0.4838709677419355,0.3870967741935484,0.45161290322580644,0.3870967741935484,-0.013081505992373697,-0.038202094396850864,-0.048684965350811696,-0.014565747758552522,0.005337202468233631,-0.0016025244249144865,0.0,-0.030656940302284164,-0.026813891514585242,-0.05341874793385115,14.139142864254556,-7.560385648169475,0.8905531393209724,82.62333003098655,-0.49075175195109466,-0.18100286469569302,0.16129032258064516,0.21343444880874868,0.14331415523941463,0.3444917488396611,0.3234232227620721,61.144692135129944,10,21,141.39142864254555,158.76809861155897
conservative_research_universe,candidate35_trend_quality_frozen,3,calibration,100,26,21,19,0,91,81,19,0.81,0.5238095238095238,0.5308641975308642,0.5925925925925926,0.6666666666666666,0.5925925925925926,0.5925925925925926,0.006802632138257522,0.008429470780254888,0.015517464095687104,0.013130651421213705,0.03355082112027686,0.005298992779869671,0.012070487951826525,0.026052128337430203,0.028638208862582504,0.020758080381084065,15.40143333622699,-12.160238475227342,1.3931944430500125,195.626763892447,-0.34623185049940175,-0.11033502147825547,0.23809523809523808,0.27013858522727363,0.17256962901997772,0.3994645574327589,0.4362059112972202,158.28220873996264,22,20,338.8315333969938,243.20476950454685
conservative_research_universe,candidate34_frozen_baseline,4,calibration,100,26,21,19,0,91,26,74,0.26,0.23076923076923078,0.4230769230769231,0.4230769230769231,0.2692307692307692,0.34615384615384615,0.34615384615384615,0.01909581345133487,-0.0011204003402708414,-0.03322491949546634,-0.06755536831739097,-0.07037934382918251,-0.005869155990241737,-0.004255900674983659,-0.019735350224161174,-0.03957588124299566,-0.09458544239078287,16.182501786833726,-8.20609472086429,0.5916030342309773,32.97311630371662,-0.7524230281714218,-0.21318812733261797,0.19230769230769232,0.30313659952180727,0.3510626007529496,0.525748678831004,0.3510626007529496,10.710394584996578,6,20,97.09501072100235,164.12189441728577
conservative_research_universe,candidate35_trend_quality_frozen,4,calibration,100,26,21,19,0,91,83,17,0.83,0.4375,0.4939759036144578,0.5060240963855421,0.5180722891566265,0.5662650602409639,0.5783132530120482,0.0014909468334598028,0.00035654059002818253,0.012441712769786279,0.03340770326836186,0.05543912256892381,-0.0009094450581287328,0.0023673880243255674,0.011377438941594376,0.03518781488143641,0.032944735611311504,14.472330502827974,-9.475207234412892,1.1879694849178206,148.0883452302393,-0.4449605985108769,-0.11567702391655241,0.1875,0.1878144372580778,0.17275524526631764,0.2791180238703423,0.3004187785294843,113.19871770817946,21,27,303.91894055938747,255.8305953291481
conservative_research_universe,candidate34_frozen_baseline,5,calibration,100,26,21,19,0,91,25,75,0.25,0.4,0.32,0.44,0.4,0.52,0.48,-0.010620751385085664,0.0007781481133459511,-0.029031324652646212,-0.04268415847807654,-0.00944789235683536,-0.01581277630390232,-0.012131609215557226,-0.02214348988881376,0.0013674486560288912,-0.027728684339104248,21.003903183889406,-12.257969598393204,1.1423263869432685,126.16948786299601,-0.44345695878589686,-0.16466145197031531,0.16,0.2207109267493326,0.21515272729211984,0.3149358437468696,0.37795482440545214,95.85034178788352,10,15,210.03903183889406,183.86954397589807
conservative_research_universe,candidate35_trend_quality_frozen,5,calibration,100,26,21,19,0,91,83,17,0.83,0.3902439024390244,0.5662650602409639,0.4939759036144578,0.5903614457831325,0.5903614457831325,0.6024096385542169,-0.00035740083137578117,0.011918403414340365,0.019420904991252073,0.04242383957583717,0.062857118876396,0.0015504231283032244,0.0,0.010513555749880998,0.024031040990993402,0.027221790137587076,9.155762590357245,-6.246397382659905,0.9380908224147284,90.33226687921834,-0.30722554183414896,-0.11663445816572902,0.0975609756097561,0.3519240496295092,0.13878416864652096,0.3963943325982839,0.4666600545108019,75.7412646230974,16,25,146.49220144571592,156.1599345664976
conservative_research_universe,candidate34_frozen_baseline,6,calibration,100,26,21,19,0,91,30,70,0.3,0.3333333333333333,0.5333333333333333,0.43333333333333335,0.4666666666666667,0.4,0.5,0.00017117391440634548,-0.00221786819063952,-0.01570451030834623,-0.005201465522994364,0.07940172959047183,0.00399747477072443,-0.005383493159927255,-0.003463332034626343,-0.027928406839396125,0.0019403279770134896,17.20301242535456,-8.939893129903922,0.9621486619236266,93.2322616554672,-0.5005296652808604,-0.1906543330698773,0.2,0.35006453133463783,0.20534373298959366,0.35006453133463783,0.3676912600802488,59.5953378507753,10,20,172.0301242535456,178.79786259807844
