rank,ticker,reference_price,smoke_score,decision_strength,relative_volume_prev20,return_5d,return_20d,distance_to_52w_high_prev,dollar_volume,stop_loss,target_1,target_2,shares_with_100,estimated_total_cost,estimated_cash_remaining,max_dollar_risk,signal_rule_pass,max_entry_price_pass,affordability_pass,all_rule_checks_passed,failed_checks,replay_date,row_type,executable_pre_rank,rejection_reason
,ASML,1360.93994140625,,,1.3296027378254636,-0.0913740839633127,-0.055814229614883026,-0.12039660347211079,2738891632.080078,1286.5731331961495,1509.673557826451,1658.4071742466522,0,0.0,156.0466851967408,0.0,,False,False,,,2026-03-03,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,GEV,842.0,,,1.3160868415358353,-0.04288813761768828,0.11527614696492039,-0.05914428291482787,2995920200.0,789.436776297433,947.1264474051341,1052.2528948102681,0,0.0,156.0466851967408,0.0,,False,False,,,2026-03-03,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,NOC,759.1099853515625,,,1.382877249507175,0.04312039592294914,0.10815737308087914,-0.01185856356119519,990486708.8867188,728.1499960763114,821.0299639020648,882.949942452567,0,0.0,156.0466851967408,0.0,,False,False,,,2026-03-03,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,LMT,667.8200073242188,,,1.281106652233459,0.005102139707428455,0.05003145805694764,-0.03494218594766074,1430537237.689209,639.601800101144,724.2564217703682,780.6928362165177,0,0.0,156.0466851967408,0.0,,False,False,,,2026-03-03,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,PWR,566.0,,,0.848366117484834,-0.0038894456049608506,0.18467047536508896,-0.013885692823549012,571094000.0,532.8767765590122,632.2464468819755,698.4928937639511,0,0.0,156.0466851967408,0.0,,False,False,,,2026-03-03,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,SPOT,519.9600219726562,,,0.6448815695367025,0.11660872285253832,0.02237609756744452,-0.3376305452577627,1434621696.6247559,481.6656712123326,596.5487234933036,673.1374250139509,0,0.0,156.0466851967408,0.0,,False,False,,,2026-03-03,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,ISRG,497.4200134277344,,,0.8790458501835822,0.006882362029218214,0.0013890894976047452,-0.17629328772979902,915799986.7218018,478.7782320295061,534.7035762241909,571.9871390206474,0,0.0,156.0466851967408,0.0,,False,False,,,2026-03-03,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,APP,438.8900146484375,,,0.6582626307691137,0.11614366839417478,-0.09132502143180643,-0.4113678420743031,2279419180.078125,387.2226246425084,542.2247946602957,645.559574672154,0,0.0,156.0466851967408,0.0,,False,False,,,2026-03-03,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,MSFT,403.92999267578125,,,0.9141492932783971,0.038380443896609995,-0.045917289051212284,-0.2727878588555587,15429802576.220703,389.32535334995816,433.1392713274274,462.3485499790736,0,0.0,156.0466851967408,0.0,,False,False,,,2026-03-03,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,TSLA,392.42999267578125,,,1.0625925746487774,-0.04140410377854997,-0.069652225060719,-0.21329911344668162,24572906580.377197,371.3582055228097,434.5735669817243,476.71714128766735,0,0.0,156.0466851967408,0.0,,False,False,,,2026-03-03,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
1.0,NIO,5.46999979019165,0.8296296296296296,0.5481608570376042,1.889003268893994,0.13016521027729855,0.10282252986336893,-0.31795517730968725,428452502.56619453,5.027499777930124,6.354999814714704,7.239999839237758,28,153.31315411949154,2.7335310772492676,12.543160337448093,False,True,True,False,smoke_score_below_min,2026-03-11,EXECUTABLE_NEAR_MISS,,
2.0,PATH,12.380000114440918,0.7925925925925926,0.5975308641975309,3.286848182629871,0.11833789121323912,-0.04401542109803047,-0.3760080635470109,1487993067.7550316,11.356142895562307,14.42771455219814,16.47542898995536,12,148.7085613746643,7.338123822076511,12.434846627916613,False,True,True,False,"smoke_score_below_min, distance_to_52w_high_prev_below_min",2026-03-11,EXECUTABLE_NEAR_MISS,,
