sample_id,replay_rounds,policy,buy_count,no_trade_count,executed_count,trade_simulation_accuracy,accuracy_1d,accuracy_3d,accuracy_5d,accuracy_10d,accuracy_20d,average_return_20d,median_return_20d,average_win,average_loss,profit_factor,ending_account_value,max_drawdown,worst_trade_account_loss,ending_value_excluding_best_trade,top_ticker_profit_share,top_ticker_loss_share,stop_count,target_1_count,target_2_count,time_exit_count,median_holding_days,average_entry_gap_pct,intraday_stop_breach_count,intraday_stop_breach_rate,passes_phase1c_policy_gate
7,100,hybrid_close_stop_2_0x_intraday_catastrophic_3_0x,34,66,26,0.5384615384615384,0.5882352941176471,0.4411764705882353,0.38235294117647056,0.5,0.47058823529411764,0.0367137162240744,-0.00737283018751711,16.99733613906589,-15.602165424880516,1.2709918755222234,150.7367208483563,-0.4093283760193681,-0.16924999760094753,111.71011657524141,0.2840878730378586,0.17811105094266166,8,7,1,10,10.0,0.0030332822275908867,12,0.46153846153846156,False
8,100,baseline_current,36,64,36,0.4722222222222222,0.5,0.5,0.5277777777777778,0.5,0.5555555555555556,0.08285635026827645,0.028058277354771066,19.215445499828903,-11.46166038419966,1.5000241195301505,208.8910261972978,-0.37541389879871434,-0.12753709918715114,164.58015642724777,0.15855157500849498,0.13529583182852994,19,13,1,3,6.0,0.0022860422442003824,20,0.5555555555555556,False
8,100,atr_stop_2_0x,36,64,27,0.37037037037037035,0.5,0.5,0.5277777777777778,0.5,0.5555555555555556,0.08285635026827645,0.028058277354771066,13.345528873266497,-8.82673921687662,0.8893783886706166,83.40072204576242,-0.5497304117610153,-0.17385304364889864,56.331549698829875,0.20283326801050938,0.21678014568677953,16,6,1,4,9.0,0.006051258705755225,16,0.5925925925925926,False
8,100,atr_stop_2_5x,36,64,23,0.4782608695652174,0.5,0.5,0.5277777777777778,0.5,0.5555555555555556,0.08285635026827645,0.028058277354771066,22.42138211194572,-18.72070554390406,1.0978717417682728,121.98673670455425,-0.5993294421823058,-0.21903890556188246,61.67515574141943,0.24453760117345488,0.3215039095776313,9,6,0,8,17.0,0.006797616336700667,9,0.391304347826087,False
8,100,time_exit_20d_no_intraday_stop,36,64,19,0.47368421052631576,0.5,0.5,0.5277777777777778,0.5,0.5555555555555556,0.08285635026827645,0.028058277354771066,14.128434264394983,-10.676238960647574,1.1910178186180476,120.39351877307911,-0.4218301862335203,-0.295836470260437,90.54580732440964,0.23473318565406615,0.28700983619945053,0,0,0,19,20.0,0.00042702912469084814,0,0.0,False
8,100,close_based_stop_2_0x,36,64,26,0.5,0.5,0.5,0.5277777777777778,0.5,0.5555555555555556,0.08285635026827645,0.028058277354771066,22.041933155824854,-15.343212184769751,1.4365918225197007,187.08337262371637,-0.525773494456004,-0.17348901319201318,136.57181181853184,0.17627785411803112,0.23779667369381394,11,8,1,6,11.0,0.007010885751369707,14,0.5384615384615384,False
8,100,close_based_stop_2_0x_with_intraday_breach_flag,36,64,26,0.5,0.5,0.5,0.5277777777777778,0.5,0.5555555555555556,0.08285635026827645,0.028058277354771066,22.041933155824854,-15.343212184769751,1.4365918225197007,187.08337262371637,-0.525773494456004,-0.17348901319201318,136.57181181853184,0.17627785411803112,0.23779667369381394,11,8,1,6,11.0,0.007010885751369707,14,0.5384615384615384,False
8,100,close_confirmed_stop_2_0x_next_open_exit,36,64,25,0.48,0.5,0.5,0.5277777777777778,0.5,0.5555555555555556,0.08285635026827645,0.028058277354771066,19.36189246914501,-15.16985313848347,1.1781601286583938,135.13461882945498,-0.6070407459105929,-0.1847696149130233,86.91903806086975,0.20751923245373732,0.20165381111704947,11,7,1,6,12.0,0.007048543252602339,14,0.56,False
8,100,hybrid_close_stop_2_0x_intraday_catastrophic_3_0x,36,64,26,0.5,0.5,0.5,0.5277777777777778,0.5,0.5555555555555556,0.08285635026827645,0.028058277354771066,20.41476577194969,-15.986311305591018,1.2770154028471767,157.5699080626627,-0.5614143333201278,-0.18315184365064233,107.05834725747818,0.1903281536867129,0.2282305624838295,11,8,1,6,11.0,0.007010885751369707,14,0.5384615384615384,False
9,100,baseline_current,38,62,38,0.3684210526315789,0.47368421052631576,0.47368421052631576,0.4473684210526316,0.5,0.5789473684210527,0.03355214826562359,0.03975329331789468,22.54104226989163,-9.953453540767931,1.3210431203850257,176.69170680005257,-0.35949006982216214,-0.18734533759922542,133.3916446902416,0.1794977021966345,0.1282538981980758,24,13,1,0,5.0,-0.00027633944590294294,24,0.631578947368421,False
9,100,atr_stop_2_0x,38,62,26,0.34615384615384615,0.47368421052631576,0.47368421052631576,0.4473684210526316,0.5,0.5789473684210527,0.03355214826562359,0.03975329331789468,10.981827911104482,-8.067405046126416,0.7206665415796496,61.69056541579127,-0.49956443795612726,-0.2431354324074063,41.057339679445704,0.3677939856091434,0.16604955337904728,15,6,0,5,10.5,-7.710358216569316e-05,15,0.5769230769230769,False
9,100,atr_stop_2_5x,38,62,25,0.44,0.47368421052631576,0.47368421052631576,0.4473684210526316,0.5,0.5789473684210527,0.03355214826562359,0.03975329331789468,11.031404433659155,-10.408820608139033,0.8327102926762378,75.62196025630428,-0.4838327720347839,-0.3088299295637361,49.814448086330074,0.3747202375400726,0.19519462266518456,12,6,0,7,13.0,0.0038136166548478644,12,0.48,False
9,100,time_exit_20d_no_intraday_stop,38,62,17,0.4117647058823529,0.47368421052631576,0.47368421052631576,0.4473684210526316,0.5,0.5789473684210527,0.03355214826562359,0.03975329331789468,5.45208889852252,-10.694884694099418,0.35684931049994234,31.215775348663453,-0.715461594982146,-0.43059434431680255,6.255725347519046,0.6972281343866747,0.35238619764327095,0,0,0,17,20.0,-0.006292000398814749,0,0.0,False
9,100,close_based_stop_2_0x,38,62,25,0.4,0.47368421052631576,0.47368421052631576,0.4473684210526316,0.5,0.5789473684210527,0.03355214826562359,0.03975329331789468,11.621748560237894,-8.618364860262185,0.8989909918081871,86.94201269844618,-0.3580743775288199,-0.2431354324074063,66.30878696210061,0.34660024474794826,0.1761588070086185,11,6,0,8,13.0,-0.0023514788801082087,14,0.56,False
9,100,close_based_stop_2_0x_with_intraday_breach_flag,38,62,25,0.4,0.47368421052631576,0.47368421052631576,0.4473684210526316,0.5,0.5789473684210527,0.03355214826562359,0.03975329331789468,11.621748560237894,-8.618364860262185,0.8989909918081871,86.94201269844618,-0.3580743775288199,-0.2431354324074063,66.30878696210061,0.34660024474794826,0.1761588070086185,11,6,0,8,13.0,-0.0023514788801082087,14,0.56,False
9,100,close_confirmed_stop_2_0x_next_open_exit,38,62,25,0.36,0.47368421052631576,0.47368421052631576,0.4473684210526316,0.5,0.5789473684210527,0.03355214826562359,0.03975329331789468,7.569193918273568,-7.592177754223341,0.5607971410654136,46.647901196888654,-0.5917560340881334,-0.40636642617575464,31.172981894629473,0.40021272083026244,0.3077780894041567,12,6,0,7,12.0,-0.003282597146894175,15,0.6,False
9,100,hybrid_close_stop_2_0x_intraday_catastrophic_3_0x,38,62,25,0.4,0.47368421052631576,0.47368421052631576,0.4473684210526316,0.5,0.5789473684210527,0.03355214826562359,0.03975329331789468,9.731749859401166,-8.90685899211338,0.7284086618352731,63.71461371231096,-0.4793239549909304,-0.3642371206406441,45.660541193008584,0.3470321327733409,0.25535279163952596,11,6,0,8,13.0,-0.0023514788801082087,14,0.56,False
