replay_date,overlay_name,ticker,theme,reference_price,baseline_candidate35_action,overlay_action,skip_reason,pre_entry_features_used,forward_return_20d,simulated_pnl_if_taken_with_baseline_exit,whether_skip_avoided_loss,whether_skip_missed_win,whether_skip_missed_large_win,sample_id
2026-04-16,overlay_theme_loss_cooldown_5pct_3,HPE,AI infrastructure,25.889999389648438,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,theme_cooldown_active,regime_label=RISK_ON;volatility_20d=0.035400816964447655;atr_pct=0.03948022322641516;gap_pct=0.011372817617888886;return_5d=0.042690272621803915;return_20d=0.20250806149334322;distance_to_52w_high_prev=-0.020801858294243192;smoke_score=0.6074074074074074,0.31826967449684007,9.12098659597126,False,True,True,0
2026-05-04,overlay_theme_loss_cooldown_5pct_3,CORZ,crypto-adjacent / high beta,21.100000381469727,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,theme_cooldown_active,regime_label=RISK_ON;volatility_20d=0.02364785025570735;atr_pct=0.05102570092187698;gap_pct=-0.0036364280525146286;return_5d=0.0;return_20d=0.29527312434694686;distance_to_52w_high_prev=-0.1070672394901091;smoke_score=0.7407407407407407,0.37677719013562694,12.834907703944623,False,True,True,0
2024-08-09,overlay_theme_loss_cooldown_5pct_5,PLTR,AI / software,30.010000228881836,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,theme_cooldown_active,regime_label=RISK_OFF;volatility_20d=0.04384246303267525;atr_pct=0.0634026805171271;gap_pct=0.0;return_5d=0.213015380214997;return_20d=0.06911295173313925;distance_to_52w_high_prev=0.0060342040105985095;smoke_score=0.96,0.15294895735528224,13.04933748435974,False,True,True,0
2024-08-19,overlay_theme_loss_cooldown_5pct_5,RKLB,space / defense / nuclear,7.190000057220459,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,theme_cooldown_active,regime_label=RISK_ON;volatility_20d=0.05715204080314225;atr_pct=0.07078283747401141;gap_pct=0.03353662636399224;return_5d=0.33395180618223375;return_20d=0.34644191980706496;distance_to_52w_high_prev=0.012676077999545843;smoke_score=0.96,-0.002781638493372318,-10.018357807023179,True,False,False,0
2024-11-05,overlay_theme_loss_cooldown_5pct_5,SOFI,fintech,11.420000076293945,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,theme_cooldown_active,regime_label=MIXED;volatility_20d=0.03802555345859934;atr_pct=0.04987489973833725;gap_pct=0.0045829689673848595;return_5d=0.090735414043569;return_20d=0.3579072869790909;distance_to_52w_high_prev=-0.006956515104874272;smoke_score=0.8800000000000001,0.4290717675827229,13.573152614048553,False,True,True,0
2024-11-13,overlay_theme_loss_cooldown_5pct_5,SOFI,fintech,13.5,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,theme_cooldown_active,regime_label=RISK_ON;volatility_20d=0.03967694855452826;atr_pct=0.055576707950975524;gap_pct=0.009768468296883936;return_5d=0.14309902797091945;return_20d=0.34462151905311167;distance_to_52w_high_prev=-0.06509692574093195;smoke_score=0.7533333333333333,0.17777774952076109,15.660726706504818,False,True,True,0
2024-11-21,overlay_theme_loss_cooldown_5pct_5,SOFI,fintech,15.010000228881836,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,theme_cooldown_active,regime_label=RISK_ON;volatility_20d=0.038045672391262796;atr_pct=0.05069952967618949;gap_pct=0.012951573237571568;return_5d=0.12014930270036439;return_20d=0.37328452056620853;distance_to_52w_high_prev=0.00839771569216774;smoke_score=0.7806451612903226,0.022651575443261684,0.38837953948974757,False,True,False,0
2024-12-02,overlay_theme_loss_cooldown_5pct_5,SOFI,fintech,15.90999984741211,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,theme_cooldown_active,regime_label=RISK_ON;volatility_20d=0.03305494963790389;atr_pct=0.044019931065539114;gap_pct=0.004875071569161005;return_5d=0.01987176015140446;return_20d=0.44112317956400315;distance_to_52w_high_prev=-0.04214333156033745;smoke_score=0.74,-0.03205532581854753,-6.398553870882296,True,False,False,0
2024-12-11,overlay_theme_loss_cooldown_5pct_5,SOFI,fintech,15.9399995803833,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,theme_cooldown_active,regime_label=RISK_ON;volatility_20d=0.026088346907610145;atr_pct=0.046648149646564004;gap_pct=0.013734469501039959;return_5d=-0.023284321173206446;return_20d=0.15340086341340875;distance_to_52w_high_prev=-0.04033720682410502;smoke_score=0.7266666666666667,-0.1173149269000241,-6.7876633725847455,True,False,False,0
2025-02-13,overlay_theme_loss_cooldown_5pct_5,XPEV,EV / mobility,15.949999809265137,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,theme_cooldown_active,regime_label=RISK_ON;volatility_20d=0.03845239123813432;atr_pct=0.05776982391464836;gap_pct=-0.03742984128313753;return_5d=-0.06725149395030294;return_20d=0.2222221897428931;distance_to_52w_high_prev=-0.09887010611539049;smoke_score=0.48,0.4877742837621788,16.486176246643083,False,True,True,0
