sample_id,policy_name,drawdown_start_replay_date,drawdown_end_replay_date,drawdown_depth,number_of_trades_in_drawdown,tickers_in_drawdown,themes_in_drawdown,worst_trade_in_drawdown,whether_overlay_excluded_worst_trade,whether_overlay_reduced_drawdown,whether_overlay_delayed_or_shifted_drawdown
18,overlay_theme_loss_cooldown_8pct_8,2025-10-01,2026-03-27,-0.37814943893397734,9,"F,HPE,INTC,MRNA,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,semiconductor / hardware",2026-03-27 HPE pnl=-9.47,False,,
18,overlay_theme_loss_cooldown_10pct_3,2025-10-01,2026-03-03,-0.3223219240834051,9,"F,INTC,MRNA,SOFI,XPEV","EV / mobility,biotech,fintech,semiconductor / hardware",2026-03-03 MRNA pnl=-16.63,False,,
18,overlay_theme_loss_cooldown_10pct_5,2025-10-01,2026-03-27,-0.35594033913895495,10,"F,HPE,INTC,MRNA,SOFI,XPEV","AI infrastructure,EV / mobility,biotech,fintech,semiconductor / hardware",2026-03-27 HPE pnl=-11.05,False,,
18,overlay_theme_loss_cooldown_10pct_8,2025-10-01,2026-03-27,-0.3476568853207447,10,"F,HPE,INTC,MRNA,SOFI,XPEV","AI infrastructure,EV / mobility,biotech,fintech,semiconductor / hardware",2026-03-27 HPE pnl=-12.62,False,,
18,overlay_ticker_loss_cooldown_5pct_5,2025-10-01,2026-04-23,-0.27921586052102254,9,"CORZ,F,HPE,INTC,MRNA,XPEV","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-04-23 CORZ pnl=-6.38,False,,
18,overlay_ticker_loss_cooldown_5pct_10,2024-03-21,2024-08-19,-0.24025531668176303,7,"F,GM,HOOD,KTOS,RKLB","EV / mobility,fintech,space / defense / nuclear",2024-08-19 RKLB pnl=-8.48,True,,
18,overlay_ticker_loss_cooldown_5pct_15,2024-03-21,2024-08-19,-0.24025531668176303,7,"F,GM,HOOD,KTOS,RKLB","EV / mobility,fintech,space / defense / nuclear",2024-08-19 RKLB pnl=-8.48,True,,
18,overlay_ticker_loss_cooldown_8pct_5,2025-10-01,2026-03-27,-0.297839587808879,9,"F,HPE,INTC,MRNA,XPEV","AI infrastructure,EV / mobility,biotech,semiconductor / hardware",2026-03-27 HPE pnl=-11.05,False,,
18,overlay_ticker_loss_cooldown_8pct_10,2025-10-01,2026-03-27,-0.297839587808879,9,"F,HPE,INTC,MRNA,XPEV","AI infrastructure,EV / mobility,biotech,semiconductor / hardware",2026-03-27 HPE pnl=-11.05,False,,
18,overlay_ticker_loss_cooldown_8pct_15,2025-10-01,2026-03-27,-0.297839587808879,9,"F,HPE,INTC,MRNA,XPEV","AI infrastructure,EV / mobility,biotech,semiconductor / hardware",2026-03-27 HPE pnl=-11.05,False,,
18,overlay_ticker_loss_cooldown_10pct_5,2025-10-01,2026-03-27,-0.32850421433905463,10,"F,HPE,INTC,MRNA,SOFI,XPEV","AI infrastructure,EV / mobility,biotech,fintech,semiconductor / hardware",2026-03-27 HPE pnl=-9.47,False,,
18,overlay_ticker_loss_cooldown_10pct_10,2025-10-01,2026-03-27,-0.32850421433905463,10,"F,HPE,INTC,MRNA,SOFI,XPEV","AI infrastructure,EV / mobility,biotech,fintech,semiconductor / hardware",2026-03-27 HPE pnl=-9.47,False,,
18,overlay_ticker_loss_cooldown_10pct_15,2025-10-01,2026-03-27,-0.32850421433905463,10,"F,HPE,INTC,MRNA,SOFI,XPEV","AI infrastructure,EV / mobility,biotech,fintech,semiconductor / hardware",2026-03-27 HPE pnl=-9.47,False,,
19,candidate34_frozen_baseline,2025-12-03,2026-05-13,-0.35616094277801447,8,"CORZ,F,NIO,PATH,RIVN,XPEV","AI / software,EV / mobility,crypto-adjacent / high beta",2026-05-13 F pnl=-5.57,False,,
19,candidate35_trend_quality_frozen,2025-08-28,2026-03-04,-0.5515302093630572,12,"CORZ,F,INTC,IREN,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-16.45,False,,
19,overlay_market_regime_risk_off_skip,2025-08-28,2026-03-04,-0.5482924005891255,12,"CORZ,F,INTC,IREN,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-18.80,False,,
19,overlay_high_volatility_tail_skip,2024-09-16,2025-02-25,-0.26817410236280737,8,"HOOD,HPE,KTOS,PLTR,SOFI,XPEV","AI / software,AI infrastructure,EV / mobility,fintech,space / defense / nuclear",2025-02-25 XPEV pnl=-7.24,True,,
19,overlay_theme_loss_cooldown_5pct_3,2024-03-22,2026-05-13,-0.33637235474062477,38,"AI,CCJ,CORZ,F,GM,HOOD,HPE,INTC,IREN,KTOS,NVAX,PLTR,RBLX,RIVN,SOFI,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,consumer internet,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-05-13 HPE pnl=-3.45,False,,
19,overlay_theme_loss_cooldown_5pct_5,2025-09-24,2026-05-13,-0.3569049977740846,11,"CORZ,F,HPE,INTC,IREN,NVAX,SOFI,XPEV","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-05-13 HPE pnl=-5.18,True,,
19,overlay_theme_loss_cooldown_5pct_8,2025-09-24,2026-03-04,-0.41043510306155573,8,"CORZ,F,INTC,IREN,NVAX,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-12.93,False,,
19,overlay_theme_loss_cooldown_8pct_3,2025-08-28,2026-03-04,-0.4791234460078909,10,"CORZ,F,INTC,IREN,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-17.63,False,,
19,overlay_theme_loss_cooldown_8pct_5,2025-09-24,2026-03-04,-0.40783111345846834,9,"CORZ,F,INTC,IREN,NVAX,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-27.03,False,,
19,overlay_theme_loss_cooldown_8pct_8,2025-09-24,2026-03-04,-0.4225306403739717,8,"CORZ,F,INTC,IREN,NVAX,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-27.03,False,,
19,overlay_theme_loss_cooldown_10pct_3,2025-08-28,2026-03-04,-0.6167356378567566,13,"CORZ,F,INTC,IREN,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-14.10,False,,
19,overlay_theme_loss_cooldown_10pct_5,2025-08-28,2026-03-04,-0.605569047474835,12,"CORZ,F,INTC,IREN,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-15.28,False,,
19,overlay_theme_loss_cooldown_10pct_8,2025-08-28,2026-03-04,-0.6059419701161652,12,"CORZ,F,INTC,IREN,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-15.28,False,,
19,overlay_ticker_loss_cooldown_5pct_5,2025-09-24,2026-05-13,-0.42683968334219924,13,"CORZ,F,HPE,INTC,IREN,NVAX,RIVN,SOFI,XPEV","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-05-13 HPE pnl=-5.18,True,,
19,overlay_ticker_loss_cooldown_5pct_10,2025-11-06,2026-03-04,-0.3304044251318875,8,"F,INTC,NVAX,RIVN,XPEV","EV / mobility,biotech,semiconductor / hardware",2026-03-04 NVAX pnl=-21.15,False,,
19,overlay_ticker_loss_cooldown_5pct_15,2025-11-06,2026-03-04,-0.27865224447999426,7,"F,NVAX,RIVN,XPEV","EV / mobility,biotech",2026-03-04 NVAX pnl=-21.15,False,,
19,overlay_ticker_loss_cooldown_8pct_5,2025-09-24,2026-03-04,-0.4752471972767387,11,"CORZ,F,INTC,IREN,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-21.15,False,,
19,overlay_ticker_loss_cooldown_8pct_10,2025-11-06,2026-03-04,-0.34056655971822614,8,"F,INTC,NVAX,RIVN,XPEV","EV / mobility,biotech,semiconductor / hardware",2026-03-04 NVAX pnl=-27.03,False,,
19,overlay_ticker_loss_cooldown_8pct_15,2025-11-06,2026-03-04,-0.28497370933358046,7,"F,NVAX,RIVN,XPEV","EV / mobility,biotech",2026-03-04 NVAX pnl=-30.56,False,,
19,overlay_ticker_loss_cooldown_10pct_5,2025-08-28,2026-03-04,-0.5515302093630572,12,"CORZ,F,INTC,IREN,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-16.45,False,,
19,overlay_ticker_loss_cooldown_10pct_10,2025-08-28,2026-03-04,-0.5515302093630572,12,"CORZ,F,INTC,IREN,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-16.45,False,,
19,overlay_ticker_loss_cooldown_10pct_15,2025-08-28,2026-03-04,-0.5515302093630572,12,"CORZ,F,INTC,IREN,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-16.45,False,,
20,candidate34_frozen_baseline,2025-09-25,2026-05-14,-0.365783204599028,8,"CORZ,F,INTC,NIO,PATH,RIVN","AI / software,EV / mobility,crypto-adjacent / high beta,semiconductor / hardware",2026-05-14 F pnl=-13.99,False,,
20,candidate35_trend_quality_frozen,2025-07-09,2026-03-05,-0.35649523047574716,13,"CORZ,F,INTC,JOBY,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-19.20,False,,
20,overlay_market_regime_risk_off_skip,2025-07-09,2026-03-05,-0.35595828673711094,13,"CORZ,F,INTC,JOBY,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-19.20,False,,
20,overlay_high_volatility_tail_skip,2024-10-04,2024-12-12,-0.1731632573730133,4,"HOOD,PLTR,SOFI","AI / software,fintech",2024-12-12 SOFI pnl=-6.70,True,,
20,overlay_theme_loss_cooldown_5pct_3,2025-07-09,2026-03-05,-0.343804515691982,10,"CORZ,F,HPE,INTC,JOBY,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-15.81,False,,
20,overlay_theme_loss_cooldown_5pct_5,2025-07-09,2026-03-05,-0.3711355886622608,10,"CORZ,F,HPE,JOBY,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech",2026-03-05 NVAX pnl=-18.07,False,,
20,overlay_theme_loss_cooldown_5pct_8,2025-07-09,2026-03-05,-0.32630274220013966,8,"CORZ,F,HPE,JOBY,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech",2026-03-05 NVAX pnl=-19.20,False,,
20,overlay_theme_loss_cooldown_8pct_3,2025-07-09,2026-03-05,-0.4110101828264785,11,"CORZ,F,HPE,INTC,JOBY,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-19.20,False,,
20,overlay_theme_loss_cooldown_8pct_5,2025-07-09,2026-03-05,-0.46673927130579007,12,"CORZ,F,HPE,INTC,JOBY,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-16.94,False,,
20,overlay_theme_loss_cooldown_8pct_8,2025-07-09,2026-03-05,-0.36113205905119194,9,"CORZ,F,HPE,INTC,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-21.46,False,,
20,overlay_theme_loss_cooldown_10pct_3,2025-09-25,2026-03-05,-0.38504645851076824,9,"CORZ,F,INTC,NVAX,RIVN","EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-05 NVAX pnl=-18.07,False,,
20,overlay_theme_loss_cooldown_10pct_5,2025-09-25,2026-03-05,-0.34647637385687113,7,"CORZ,F,INTC,NVAX,RIVN","EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-05 NVAX pnl=-20.33,False,,
20,overlay_theme_loss_cooldown_10pct_8,2025-09-25,2026-03-05,-0.3551260695818306,7,"CORZ,F,INTC,NVAX,RIVN","EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-05 NVAX pnl=-21.46,False,,
20,overlay_ticker_loss_cooldown_5pct_5,2025-07-09,2026-03-05,-0.3587828891592325,11,"CORZ,F,HPE,JOBY,NVAX,SOFI,XPEV","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech",2026-03-05 NVAX pnl=-20.33,False,,
20,overlay_ticker_loss_cooldown_5pct_10,2025-07-09,2026-03-05,-0.3601279831093357,11,"CORZ,F,HPE,JOBY,NVAX,SOFI,XPEV","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech",2026-03-05 NVAX pnl=-18.07,False,,
20,overlay_ticker_loss_cooldown_5pct_15,2025-07-09,2026-03-05,-0.3601279831093357,11,"CORZ,F,HPE,JOBY,NVAX,SOFI,XPEV","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech",2026-03-05 NVAX pnl=-18.07,False,,
20,overlay_ticker_loss_cooldown_8pct_5,2025-07-09,2026-03-05,-0.460357322617872,13,"CORZ,F,HPE,INTC,JOBY,NVAX,SOFI,XPEV","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-18.07,False,,
20,overlay_ticker_loss_cooldown_8pct_10,2025-07-09,2026-03-05,-0.460357322617872,13,"CORZ,F,HPE,INTC,JOBY,NVAX,SOFI,XPEV","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-18.07,False,,
20,overlay_ticker_loss_cooldown_8pct_15,2025-07-09,2026-03-05,-0.460357322617872,13,"CORZ,F,HPE,INTC,JOBY,NVAX,SOFI,XPEV","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-18.07,False,,
20,overlay_ticker_loss_cooldown_10pct_5,2025-07-09,2026-03-05,-0.35649523047574716,13,"CORZ,F,INTC,JOBY,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-19.20,False,,
20,overlay_ticker_loss_cooldown_10pct_10,2025-07-09,2026-03-05,-0.35649523047574716,13,"CORZ,F,INTC,JOBY,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-19.20,False,,
20,overlay_ticker_loss_cooldown_10pct_15,2025-07-09,2026-03-05,-0.35649523047574716,13,"CORZ,F,INTC,JOBY,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-19.20,False,,
21,candidate34_frozen_baseline,2024-12-13,2026-03-24,-0.3922903413190333,21,"ACHR,BEAM,F,HPE,INTC,IREN,JOBY,KTOS,MRNA,NIO,NVAX,PATH,RXRX,SMR,SOFI,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-24 HPE pnl=-6.72,False,,
21,candidate35_trend_quality_frozen,2025-02-27,2026-03-06,-0.34432645965246744,20,"ACHR,CORZ,F,INTC,IREN,JOBY,KTOS,MRNA,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-06 NVAX pnl=-28.32,False,,
21,overlay_market_regime_risk_off_skip,2025-09-26,2026-03-06,-0.34215084781692795,8,"CORZ,F,INTC,MRNA,NVAX,RIVN,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-06 NVAX pnl=-36.24,False,,
21,overlay_high_volatility_tail_skip,2024-09-26,2024-10-23,-0.10881735697254757,3,"RKLB,SOFI","fintech,space / defense / nuclear",2024-10-23 SOFI pnl=-6.73,True,,
21,overlay_theme_loss_cooldown_5pct_3,2025-09-26,2025-12-05,-0.22041498293808703,4,"CORZ,INTC,XPEV","EV / mobility,crypto-adjacent / high beta,semiconductor / hardware",2025-12-05 INTC pnl=-25.94,False,,
21,overlay_theme_loss_cooldown_5pct_5,2025-02-27,2025-05-27,-0.29355720170987265,5,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-05-27 KTOS pnl=-7.03,True,,
21,overlay_theme_loss_cooldown_5pct_8,2025-09-26,2026-01-21,-0.2836702349832666,5,"CORZ,INTC,MRNA,RIVN","EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-01-21 MRNA pnl=-13.11,False,,
21,overlay_theme_loss_cooldown_8pct_3,2025-02-27,2025-06-12,-0.3331028035938136,8,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-06-12 KTOS pnl=-10.12,False,,
21,overlay_theme_loss_cooldown_8pct_5,2025-02-27,2025-06-12,-0.32678129531206224,8,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-06-12 KTOS pnl=-7.59,False,,
21,overlay_theme_loss_cooldown_8pct_8,2025-03-07,2025-06-12,-0.2593823965135066,7,"KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-06-12 KTOS pnl=-7.59,False,,
21,overlay_theme_loss_cooldown_10pct_3,2025-02-27,2026-03-06,-0.3457022513422564,20,"ACHR,CORZ,F,INTC,IREN,JOBY,KTOS,MRNA,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-06 NVAX pnl=-29.45,False,,
21,overlay_theme_loss_cooldown_10pct_5,2025-09-26,2026-03-06,-0.4359349731625146,8,"CORZ,F,INTC,MRNA,NVAX,RIVN,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-06 NVAX pnl=-21.52,False,,
21,overlay_theme_loss_cooldown_10pct_8,2025-09-26,2026-03-06,-0.4311113932330747,8,"CORZ,F,INTC,MRNA,NVAX,RIVN,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-06 NVAX pnl=-20.39,False,,
21,overlay_ticker_loss_cooldown_5pct_5,2025-02-27,2025-05-27,-0.29650669866947577,5,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-05-27 KTOS pnl=-9.37,True,,
21,overlay_ticker_loss_cooldown_5pct_10,2025-02-27,2025-05-27,-0.24076761457625084,4,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-05-27 KTOS pnl=-11.71,True,,
21,overlay_ticker_loss_cooldown_5pct_15,2025-09-26,2026-01-21,-0.21828669905436826,5,"CORZ,F,INTC,MRNA,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-01-21 MRNA pnl=-26.22,False,,
21,overlay_ticker_loss_cooldown_8pct_5,2025-02-27,2025-06-12,-0.34456085316242124,8,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-06-12 KTOS pnl=-10.12,False,,
21,overlay_ticker_loss_cooldown_8pct_10,2025-02-27,2025-06-12,-0.34456085316242124,8,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-06-12 KTOS pnl=-10.12,False,,
21,overlay_ticker_loss_cooldown_8pct_15,2025-02-27,2025-06-12,-0.34456085316242124,8,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-06-12 KTOS pnl=-10.12,False,,
21,overlay_ticker_loss_cooldown_10pct_5,2025-02-27,2026-03-06,-0.34432645965246744,20,"ACHR,CORZ,F,INTC,IREN,JOBY,KTOS,MRNA,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-06 NVAX pnl=-28.32,False,,
21,overlay_ticker_loss_cooldown_10pct_10,2025-02-27,2026-03-06,-0.34432645965246744,20,"ACHR,CORZ,F,INTC,IREN,JOBY,KTOS,MRNA,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-06 NVAX pnl=-28.32,False,,
21,overlay_ticker_loss_cooldown_10pct_15,2025-02-27,2026-03-06,-0.34432645965246744,20,"ACHR,CORZ,F,INTC,IREN,JOBY,KTOS,MRNA,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-06 NVAX pnl=-28.32,False,,
22,candidate34_frozen_baseline,2024-02-02,2025-07-02,-0.5863541011037716,21,"ACHR,AFRM,BBAI,CORZ,F,GM,HOOD,IREN,RIVN,RKLB,S,SMR,VST","AI / software,EV / mobility,crypto-adjacent / high beta,fintech,power / electrification,software,space / defense / nuclear",2025-07-02 BBAI pnl=-5.29,False,,
22,candidate35_trend_quality_frozen,2025-02-28,2026-03-25,-0.4908790044538742,24,"CORZ,F,HPE,INTC,IREN,KTOS,NVAX,PATH,RIVN,RKLB,SOFI,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-25 HPE pnl=-7.71,False,,
22,overlay_market_regime_risk_off_skip,2025-02-28,2026-03-25,-0.5122873532651876,24,"CORZ,F,HPE,INTC,IREN,KTOS,NVAX,PATH,RIVN,RKLB,SOFI,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-25 HPE pnl=-7.71,False,,
22,overlay_high_volatility_tail_skip,2025-02-03,2026-03-25,-0.40787747948893927,18,"CORZ,F,HPE,INTC,KTOS,RIVN,SOFI,XPEV","AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-25 HPE pnl=-4.63,True,,
22,overlay_theme_loss_cooldown_5pct_3,2025-10-23,2026-03-25,-0.33502821342498956,10,"F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,semiconductor / hardware",2026-03-25 HPE pnl=-10.80,True,,
22,overlay_theme_loss_cooldown_5pct_5,2025-09-29,2026-03-25,-0.3983389732775021,11,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-9.26,True,,
22,overlay_theme_loss_cooldown_5pct_8,2025-10-23,2026-03-25,-0.346680347961419,7,"F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,semiconductor / hardware",2026-03-25 HPE pnl=-9.26,True,,
22,overlay_theme_loss_cooldown_8pct_3,2025-10-23,2026-03-25,-0.3909958706496929,11,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-7.71,False,,
22,overlay_theme_loss_cooldown_8pct_5,2025-09-29,2026-03-25,-0.44039088729330156,12,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-6.17,False,,
22,overlay_theme_loss_cooldown_8pct_8,2025-10-23,2026-03-25,-0.40564307503200403,8,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-7.71,False,,
22,overlay_theme_loss_cooldown_10pct_3,2025-02-28,2026-03-25,-0.4908790044538742,24,"CORZ,F,HPE,INTC,IREN,KTOS,NVAX,PATH,RIVN,RKLB,SOFI,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-25 HPE pnl=-7.71,False,,
22,overlay_theme_loss_cooldown_10pct_5,2025-02-28,2026-03-25,-0.4908790044538742,24,"CORZ,F,HPE,INTC,IREN,KTOS,NVAX,PATH,RIVN,RKLB,SOFI,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-25 HPE pnl=-7.71,False,,
22,overlay_theme_loss_cooldown_10pct_8,2025-02-28,2026-03-25,-0.43986267136363977,23,"CORZ,F,HPE,INTC,IREN,KTOS,NVAX,PATH,RKLB,SOFI,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-25 HPE pnl=-9.26,False,,
22,overlay_ticker_loss_cooldown_5pct_5,2025-09-29,2026-01-22,-0.24317561897571638,8,"CORZ,F,INTC,NVAX,PATH,XPEV","AI / software,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-01-22 NVAX pnl=-16.21,True,,
22,overlay_ticker_loss_cooldown_5pct_10,2025-10-23,2026-01-22,-0.23832237144728585,6,"F,INTC,NVAX,PATH,XPEV","AI / software,EV / mobility,biotech,semiconductor / hardware",2026-01-22 NVAX pnl=-17.17,True,,
22,overlay_ticker_loss_cooldown_5pct_15,2025-10-23,2026-01-22,-0.23832237144728585,6,"F,INTC,NVAX,PATH,XPEV","AI / software,EV / mobility,biotech,semiconductor / hardware",2026-01-22 NVAX pnl=-17.17,True,,
22,overlay_ticker_loss_cooldown_8pct_5,2025-04-11,2026-03-25,-0.34244093029795986,21,"CORZ,F,HPE,INTC,IREN,KTOS,MRNA,NVAX,PATH,RIVN,RKLB,SOFI,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-25 HPE pnl=-6.17,False,,
22,overlay_ticker_loss_cooldown_8pct_10,2025-04-11,2026-01-22,-0.3390312396313133,18,"CORZ,F,HPE,INTC,IREN,KTOS,NVAX,PATH,RIVN,RKLB,SOFI,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-01-22 NVAX pnl=-12.40,True,,
22,overlay_ticker_loss_cooldown_8pct_15,2025-04-11,2026-01-22,-0.3390312396313133,18,"CORZ,F,HPE,INTC,IREN,KTOS,NVAX,PATH,RIVN,RKLB,SOFI,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-01-22 NVAX pnl=-12.40,True,,
