sample_id,ticker,theme,subtheme,calendar_month,calendar_quarter,entry_gap_pct_bucket,volatility_20d_bucket,atr_pct_bucket,smoke_score_bucket,decision_strength_bucket,simulated_exit_reason,candidate_count,win_count,loss_count,total_pnl_dollars,average_pnl_dollars,median_pnl_dollars,average_20d_forward_return,median_20d_forward_return,max_single_candidate_loss_dollars,max_drawdown_contribution_dollars,simulated_win_rate
1,RIVN,EV / mobility,EV OEM,2026-02,2026Q1,"(-0.02, 0.0]","(0.05, 0.07]","(0.05, 0.07]","(0.92, 0.94]","(0.65, 0.8]",STOP,1,0,1,-27.907021077837214,-27.907021077837214,-27.907021077837214,-0.13536377216553253,-0.13536377216553253,-27.907021077837214,-27.907021077837214,0.0
1,RKLB,space / defense / nuclear,space launch,2024-08,2024Q3,"(0.0, 0.02]","(0.05, 0.07]","(0.07, 0.1]","(0.9, 0.92]","(0.65, 0.8]",STOP,1,0,1,-15.48269427462985,-15.48269427462985,-15.48269427462985,0.07067665916562382,0.07067665916562382,-15.48269427462985,-15.48269427462985,0.0
1,RKLB,space / defense / nuclear,space launch,2024-11,2024Q4,"(-0.02, 0.0]","(0.07, 0.1]","(0.07, 0.1]","(0.9, 0.92]","(0.65, 0.8]",TARGET_1,1,1,0,29.86279273033145,29.86279273033145,29.86279273033145,0.40668198258775345,0.40668198258775345,29.86279273033145,0.0,1.0
1,RKLB,space / defense / nuclear,space launch,2025-01,2025Q1,"(-inf, -0.02]","(0.07, 0.1]","(0.07, 0.1]","(0.94, inf]","(0.65, 0.8]",STOP,1,0,1,-23.59718345587592,-23.59718345587592,-23.59718345587592,-0.17077070912744685,-0.17077070912744685,-23.59718345587592,-23.59718345587592,0.0
1,SMCI,AI infrastructure,servers,2024-01,2024Q1,"(-0.02, 0.0]",nan,"(0.07, 0.1]","(0.94, inf]","(0.8, 1.0]",TARGET_1,1,1,0,18.973516087123343,18.973516087123343,18.973516087123343,0.8053594991854505,0.8053594991854505,18.973516087123343,0.0,1.0
1,SOFI,fintech,consumer finance,2024-04,2024Q2,"(-inf, -0.02]","(-inf, 0.03]","(0.03, 0.05]","(-inf, 0.88]","(0.65, 0.8]",STOP,1,0,1,-8.761685671125093,-8.761685671125093,-8.761685671125093,-0.12071154041670595,-0.12071154041670595,-8.761685671125093,-8.761685671125093,0.0
1,SOFI,fintech,consumer finance,2025-04,2025Q2,"(0.05, inf]","(0.05, 0.07]","(0.05, 0.07]","(-inf, 0.88]","(0.5, 0.65]",STOP,1,0,1,-14.32539400822776,-14.32539400822776,-14.32539400822776,0.014393980060837253,0.014393980060837253,-14.32539400822776,-14.32539400822776,0.0
1,SOFI,fintech,consumer finance,2025-06,2025Q2,"(-0.02, 0.0]","(0.03, 0.05]","(0.03, 0.05]","(0.9, 0.92]","(0.5, 0.65]",TARGET_1,1,1,0,21.235496836526096,21.235496836526096,21.235496836526096,0.2300933961951901,0.2300933961951901,21.235496836526096,0.0,1.0
1,XPEV,EV / mobility,China EV,2025-11,2025Q4,"(-inf, -0.02]","(0.05, 0.07]","(0.05, 0.07]","(0.94, inf]","(0.65, 0.8]",STOP,1,0,1,-33.53005957794181,-33.53005957794181,-33.53005957794181,-0.267892870916579,-0.267892870916579,-33.53005957794181,-33.53005957794181,0.0
1,XPEV,EV / mobility,China EV,2026-03,2026Q1,"(0.0, 0.02]","(0.03, 0.05]","(0.03, 0.05]","(-inf, 0.88]","(0.65, 0.8]",STOP,1,0,1,-19.086696899413994,-19.086696899413994,-19.086696899413994,-0.12812810433407273,-0.12812810433407273,-19.086696899413994,-19.086696899413994,0.0
2,AFRM,fintech,consumer credit,2024-08,2024Q3,"(-0.02, 0.0]","(0.07, 0.1]","(0.05, 0.07]","(0.94, inf]","(0.65, 0.8]",STOP,1,0,1,-6.804070562090175,-6.804070562090175,-6.804070562090175,-0.012001920351208506,-0.012001920351208506,-6.804070562090175,-6.804070562090175,0.0
2,CCJ,space / defense / nuclear,uranium,2024-01,2024Q1,"(0.0, 0.02]",nan,"(-inf, 0.03]","(0.94, inf]","(0.8, 1.0]",STOP,1,0,1,-2.250843976157057,-2.250843976157057,-2.250843976157057,-0.12580126221245724,-0.12580126221245724,-2.250843976157057,-2.250843976157057,0.0
2,CCJ,space / defense / nuclear,uranium,2024-04,2024Q2,"(-0.02, 0.0]","(0.03, 0.05]","(0.03, 0.05]","(0.9, 0.92]","(0.5, 0.65]",STOP,1,0,1,-5.113345221383227,-5.113345221383227,-5.113345221383227,-0.0589651505298191,-0.0589651505298191,-5.113345221383227,-5.113345221383227,0.0
2,CORZ,crypto-adjacent / high beta,bitcoin mining / AI compute,2024-06,2024Q2,"(0.0, 0.02]","(0.1, inf]","(0.05, 0.07]","(0.94, inf]","(0.8, 1.0]",TARGET_1,1,1,0,21.21364658934732,21.21364658934732,21.21364658934732,0.4816983892538358,0.4816983892538358,21.21364658934732,0.0,1.0
2,CORZ,crypto-adjacent / high beta,bitcoin mining / AI compute,2025-10,2025Q4,"(0.05, inf]","(0.03, 0.05]","(0.05, 0.07]","(0.92, 0.94]","(0.65, 0.8]",STOP,1,0,1,-26.62599545587807,-26.62599545587807,-26.62599545587807,-0.18563165014259597,-0.18563165014259597,-26.62599545587807,-26.62599545587807,0.0
2,CORZ,crypto-adjacent / high beta,bitcoin mining / AI compute,2026-05,2026Q2,"(-inf, -0.02]","(0.03, 0.05]","(0.05, 0.07]","(0.94, inf]","(0.65, 0.8]",TARGET_1,1,1,0,29.38842880684993,29.38842880684993,29.38842880684993,0.13317096217649316,0.13317096217649316,29.38842880684993,0.0,1.0
