candidate_id,variant,remaining_trade_count,avg_realized_return,avg_realized_excess_return,median_realized_return,realized_win_rate,worst_realized_return,best_realized_return,stop_hit_rate,target_1_hit_rate,target_2_hit_rate,time_exit_rate,avg_holding_days,avg_realized_excess_excluding_best_trade,valid_windows,windows_positive_realized_excess,windows_win_rate_ge_52pct
20,equal_ticker_weighted,19,0.01320633346263917,0.011713359878446728,0.01320633346263917,0.3333333333333333,-0.1465470188634116,0.37756383973188923,0.6666666666666666,0.3,0.0,0.03333333333333333,5.9,-0.006421736333140699,8,3,2
21,base,44,0.013353059641019498,0.004077709142572696,-0.06735318521143246,0.4318181818181818,-0.17274292873974562,0.37756383973188923,0.5681818181818182,0.25,0.022727272727272728,0.1590909090909091,9.022727272727273,-0.0043339382563205055,9,4,3
21,excluding_mstr,44,0.013353059641019498,0.004077709142572696,-0.06735318521143246,0.4318181818181818,-0.17274292873974562,0.37756383973188923,0.5681818181818182,0.25,0.022727272727272728,0.1590909090909091,9.022727272727273,-0.0043339382563205055,9,4,3
21,excluding_most_selected_ticker,36,-0.0049237982501584565,-0.011824243994314797,-0.073395059652765,0.3333333333333333,-0.17274292873974562,0.37756383973188923,0.6666666666666666,0.25,0.027777777777777776,0.05555555555555555,7.222222222222222,-0.022612895174008944,9,3,2
21,excluding_top3_selected_tickers,26,-0.010576209904881766,-0.017466872732274687,-0.08780844649718045,0.3076923076923077,-0.17274292873974562,0.37756383973188923,0.6923076923076923,0.23076923076923078,0.038461538461538464,0.038461538461538464,7.038461538461538,-0.03279668953336489,7,3,2
21,per_ticker_cap_10_full_period,44,0.013353059641019498,0.004077709142572696,-0.06735318521143246,0.4318181818181818,-0.17274292873974562,0.37756383973188923,0.5681818181818182,0.25,0.022727272727272728,0.1590909090909091,9.022727272727273,-0.0043339382563205055,9,4,3
21,per_ticker_cap_5_per_year,41,0.008367135374686151,-0.0013503983348968779,-0.06908379692571942,0.4146341463414634,-0.17274292873974562,0.37756383973188923,0.5853658536585366,0.2682926829268293,0.024390243902439025,0.12195121951219512,8.463414634146341,-0.010528621975643809,9,4,3
21,equal_ticker_weighted,44,0.013518666357936701,0.005492484687274004,0.00428865415965432,0.38657407407407407,-0.17274292873974562,0.37756383973188923,0.6134259259259259,0.23148148148148145,0.05555555555555555,0.09953703703703703,8.039351851851851,-0.0043339382563205055,9,4,3
22,base,45,0.011256841565438562,0.00299641981646256,-0.06759082906490443,0.4222222222222222,-0.17274292873974562,0.37756383973188923,0.5777777777777777,0.24444444444444444,0.022222222222222223,0.15555555555555556,8.933333333333334,-0.0052486285353219335,9,4,3
22,excluding_mstr,45,0.011256841565438562,0.00299641981646256,-0.06759082906490443,0.4222222222222222,-0.17274292873974562,0.37756383973188923,0.5777777777777777,0.24444444444444444,0.022222222222222223,0.15555555555555556,8.933333333333334,-0.0052486285353219335,9,4,3
22,excluding_most_selected_ticker,37,-0.006979283534211548,-0.01270954308993827,-0.07375215817376535,0.32432432432432434,-0.17274292873974562,0.37756383973188923,0.6756756756756757,0.24324324324324326,0.02702702702702703,0.05405405405405406,7.162162162162162,-0.02322310115618601,9,3,2
22,excluding_top3_selected_tickers,27,-0.004874911125142909,-0.011637868421847948,-0.07777853685858194,0.3333333333333333,-0.13844028760567428,0.29603453102668054,0.6666666666666666,0.25925925925925924,0.037037037037037035,0.037037037037037035,6.925925925925926,-0.02289130095810458,8,3,2
22,per_ticker_cap_10_full_period,45,0.011256841565438562,0.00299641981646256,-0.06759082906490443,0.4222222222222222,-0.17274292873974562,0.37756383973188923,0.5777777777777777,0.24444444444444444,0.022222222222222223,0.15555555555555556,8.933333333333334,-0.0052486285353219335,9,4,3
22,per_ticker_cap_5_per_year,42,0.00623989991909546,-0.0023796819586465547,-0.06959636486258419,0.40476190476190477,-0.17274292873974562,0.37756383973188923,0.5952380952380952,0.2619047619047619,0.023809523809523808,0.11904761904761904,8.380952380952381,-0.011359150964832575,9,4,3
22,equal_ticker_weighted,45,0.008545223193828303,0.0028570744125551973,-0.0001989988887550052,0.3662280701754386,-0.17274292873974562,0.37756383973188923,0.6337719298245613,0.2192982456140351,0.05263157894736842,0.09429824561403509,7.87938596491228,-0.0052486285353219335,9,4,3
23,base,21,0.03330775509571877,0.023843221350863374,-0.03328125817435135,0.47619047619047616,-0.13844028760567428,0.37756383973188923,0.5238095238095238,0.2857142857142857,0.0,0.19047619047619047,9.428571428571429,0.006746455053657524,7,4,3
23,excluding_mstr,21,0.03330775509571877,0.023843221350863374,-0.03328125817435135,0.47619047619047616,-0.13844028760567428,0.37756383973188923,0.5238095238095238,0.2857142857142857,0.0,0.19047619047619047,9.428571428571429,0.006746455053657524,7,4,3
23,excluding_most_selected_ticker,15,0.011810465975862328,0.005549349366204844,-0.07375215817376535,0.3333333333333333,-0.13844028760567428,0.37756383973188923,0.6666666666666666,0.26666666666666666,0.0,0.06666666666666667,6.733333333333333,-0.020181307628707696,7,3,2
23,excluding_top3_selected_tickers,11,0.03238691836312439,0.02726088937510516,-0.07010893279944896,0.36363636363636365,-0.13388823237098613,0.37756383973188923,0.6363636363636364,0.2727272727272727,0.0,0.09090909090909091,6.909090909090909,-0.006590876416882363,7,3,2
23,per_ticker_cap_10_full_period,21,0.03330775509571877,0.023843221350863374,-0.03328125817435135,0.47619047619047616,-0.13844028760567428,0.37756383973188923,0.5238095238095238,0.2857142857142857,0.0,0.19047619047619047,9.428571428571429,0.006746455053657524,7,4,3
23,per_ticker_cap_5_per_year,20,0.03799996722989131,0.026338839011807495,0.0012896853328552282,0.5,-0.13844028760567428,0.37756383973188923,0.5,0.3,0.0,0.2,9.4,0.008473591207429977,7,4,3
23,equal_ticker_weighted,21,0.032748955995782536,0.025087457483600133,0.035097764760592634,0.4102564102564103,-0.13844028760567428,0.37756383973188923,0.5897435897435898,0.2948717948717948,0.0,0.11538461538461539,7.58974358974359,0.006746455053657524,7,4,3
24,base,20,0.039021980538510845,0.02726439794502571,0.0012896853328552282,0.5,-0.13844028760567428,0.37756383973188923,0.5,0.3,0.0,0.2,9.65,0.009447863768712305,7,4,3
24,excluding_mstr,20,0.039021980538510845,0.02726439794502571,0.0012896853328552282,0.5,-0.13844028760567428,0.37756383973188923,0.5,0.3,0.0,0.2,9.65,0.009447863768712305,7,4,3
24,excluding_most_selected_ticker,14,0.018438124528432694,0.009130039358961142,-0.07193054548660716,0.35714285714285715,-0.13844028760567428,0.37756383973188923,0.6428571428571429,0.2857142857142857,0.0,0.07142857142857142,6.857142857142857,-0.018304461251501876,6,3,2
24,excluding_top3_selected_tickers,10,0.04372328557544911,0.034445009365854005,-0.051695095486900156,0.4,-0.13388823237098613,0.37756383973188923,0.6,0.3,0.0,0.1,7.1,-0.0023698281818267017,6,3,2
24,per_ticker_cap_10_full_period,20,0.039021980538510845,0.02726439794502571,0.0012896853328552282,0.5,-0.13844028760567428,0.37756383973188923,0.5,0.3,0.0,0.2,9.65,0.009447863768712305,7,4,3
24,per_ticker_cap_5_per_year,19,0.044261899913576264,0.030071425829922803,0.0358606288400618,0.5263157894736842,-0.13844028760567428,0.37756383973188923,0.47368421052631576,0.3157894736842105,0.0,0.21052631578947367,9.631578947368421,0.011421030192975159,7,4,3
24,equal_ticker_weighted,20,0.04222609847544132,0.03089310481826542,0.044770641303985594,0.4444444444444445,-0.13844028760567428,0.37756383973188923,0.5555555555555556,0.3194444444444444,0.0,0.125,7.805555555555556,0.009447863768712305,7,4,3
25,base,20,0.022310420162365268,0.016538230805628985,-0.07380051692081974,0.4,-0.1465470188634116,0.37756383973188923,0.6,0.35,0.0,0.05,6.65,-0.0018428384832842475,8,4,3
25,excluding_mstr,20,0.022310420162365268,0.016538230805628985,-0.07380051692081974,0.4,-0.1465470188634116,0.37756383973188923,0.6,0.35,0.0,0.05,6.65,-0.0018428384832842475,8,4,3
25,excluding_most_selected_ticker,17,0.0062762851748184465,0.00579445597525836,-0.07777853685858194,0.29411764705882354,-0.1465470188634116,0.37756383973188923,0.7058823529411765,0.29411764705882354,0.0,0.0,5.0588235294117645,-0.016704549732224266,8,3,2
25,excluding_top3_selected_tickers,13,0.015365708111323002,0.017923336590951407,-0.07384887566787413,0.3076923076923077,-0.1465470188634116,0.37756383973188923,0.6923076923076923,0.3076923076923077,0.0,0.0,4.846153846153846,-0.01106459763438434,8,2,2
25,per_ticker_cap_10_full_period,20,0.022310420162365268,0.016538230805628985,-0.07380051692081974,0.4,-0.1465470188634116,0.37756383973188923,0.6,0.35,0.0,0.05,6.65,-0.0018428384832842475,8,4,3
25,per_ticker_cap_5_per_year,20,0.022310420162365268,0.016538230805628985,-0.07380051692081974,0.4,-0.1465470188634116,0.37756383973188923,0.6,0.35,0.0,0.05,6.65,-0.0018428384832842475,8,4,3
25,equal_ticker_weighted,20,0.008017748982774834,0.007397361611550928,0.008146506728846802,0.32142857142857145,-0.1465470188634116,0.37756383973188923,0.6785714285714286,0.29761904761904756,0.0,0.023809523809523808,5.44047619047619,-0.0018428384832842475,8,4,3
