sample_id,filter_name,filter_description,replay_rounds,original_buy_count,filtered_buy_count,excluded_decision_count,excluded_loser_count,excluded_winner_count,excluded_stopped_out_then_20d_positive_count,no_trade_count_after_filter,trade_simulation_accuracy,accuracy_1d,accuracy_3d,accuracy_5d,accuracy_10d,accuracy_20d,average_return_20d,median_return_20d,average_win,average_loss,profit_factor,ending_account_value,max_drawdown,worst_trade_account_loss,ending_value_excluding_best_decision,top_ticker_profit_share,top_ticker_loss_share,passes_phase1d_diagnostic_gate
4,repeated_loser_ticker_cooldown,"Within each sample, skip a ticker after its prior baseline losing BUY.",100,32,22,10,8,2,0,78,0.2727272727272727,0.36363636363636365,0.3181818181818182,0.2727272727272727,0.4090909090909091,0.5,0.006052406351336657,0.0022796957234018644,11.207064376513172,-6.22296597973363,0.6753450291837094,67.67493058334095,-0.3876722173179896,-0.1618316466555826,50.02982995816657,0.26241038735879113,0.13596510471414636,False
4,atr_plus_decision_strength,Combination: high_atr_pct plus minimum_decision_strength.,100,32,17,15,11,4,2,83,0.29411764705882354,0.4117647058823529,0.29411764705882354,0.29411764705882354,0.4117647058823529,0.5294117647058824,0.037511389288161605,0.008550529168882992,10.39750184767588,-4.901821481125687,0.8838127731115822,93.16565146487116,-0.3070456208789183,-0.07000971043476736,78.91943696989345,0.27403148763396695,0.13320541167684566,False
4,volatility_plus_smoke_score,Combination: high_volatility_20d plus minimum_smoke_score.,100,32,19,13,10,3,2,81,0.3157894736842105,0.47368421052631576,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.47368421052631576,0.008293305645078375,-0.003991137722079263,10.272511259589889,-5.092358872403147,0.9310339592484828,95.43440221629842,-0.3047102971512926,-0.12449529045520508,77.50857806185331,0.29083807100090353,0.15983328073053485,False
4,risk_stack_filter,"Combination: high_atr_pct, high_volatility_20d, and extreme_entry_gap_pct.",100,32,17,15,10,5,2,83,0.23529411764705882,0.35294117647058826,0.29411764705882354,0.29411764705882354,0.35294117647058826,0.47058823529411764,0.01156164228172402,-0.003991137722079263,7.564124619892681,-4.203709661944871,0.5536593026479812,75.6082728742874,-0.36428549224580864,-0.08180810595993278,63.57145077541914,0.3978260110632284,0.1488404272981981,False
5,high_atr_pct,Exclude atr_pct above 0.0691,100,28,17,11,7,4,1,83,0.4117647058823529,0.29411764705882354,0.4117647058823529,0.35294117647058826,0.6470588235294118,0.5294117647058824,0.06506792085440123,0.0358606288400618,6.674184425791919,-5.672402506228847,0.8236243977616385,89.99526591825496,-0.19308630615234368,-0.07982969977707448,77.86633112444207,0.2596129893936975,0.22312239423816627,False
5,high_volatility_20d,Exclude volatility_20d above 0.0697,100,28,21,7,5,2,1,79,0.42857142857142855,0.3333333333333333,0.47619047619047616,0.42857142857142855,0.5714285714285714,0.47619047619047616,0.03786115162900531,-0.0073871312986081294,12.427631653233192,-7.677280138696936,1.214065863370579,119.72132321473549,-0.20976829290366017,-0.10716929448223853,96.37669074882797,0.38838034045203224,0.13737938495224822,False
5,extreme_entry_gap_pct,Exclude absolute entry_gap_pct above 0.0362,100,28,20,8,5,3,1,80,0.4,0.25,0.55,0.35,0.6,0.45,0.03729089637505052,-0.0124942267177503,9.042564164893975,-6.501371058622987,0.9272468923203019,94.32406061567595,-0.21254178206398144,-0.11018126447961081,73.89750720800687,0.5045956962437574,0.14066908882961715,False
5,minimum_decision_strength,Require decision_strength >= 0.5863,100,28,21,7,5,2,3,79,0.42857142857142855,0.38095238095238093,0.47619047619047616,0.38095238095238093,0.5238095238095238,0.42857142857142855,-0.004792889252742064,-0.027728684339104248,18.143244274457306,-9.891011914270257,1.3757372171608504,144.5970554988727,-0.32701364597729254,-0.16103116038597187,103.224846107415,0.26603002966179995,0.3038356303024168,False
5,minimum_smoke_score,Require smoke_score >= 0.8839,100,28,22,6,3,3,1,78,0.36363636363636365,0.3181818181818182,0.45454545454545453,0.36363636363636365,0.5,0.5,0.021351311628851535,-0.00298310916561928,13.778224675672401,-8.376944088025962,0.9398739158943963,92.94858017301576,-0.3796257173374352,-0.1696626563113502,67.42100024448139,0.3576367027599553,0.24786262153966995,False
5,low_relative_volume_prev20,Require relative_volume_prev20 >= 1.8162,100,28,20,8,5,3,2,80,0.4,0.4,0.6,0.45,0.55,0.45,-0.007239823697714226,-0.02266500323799836,18.29882397106716,-10.08814689306985,1.2092623263735198,125.33282905169911,-0.32701364597729254,-0.164018166235016,83.96061966024142,0.32419344240922876,0.31234236544116506,False
