sample_id,market_regime_label,spy_trend_label,qqq_trend_label,market_volatility_label,candidate_count,win_count,loss_count,total_pnl_dollars,average_pnl_dollars,average_forward_return_20d,worst_trade_pnl_dollars,simulated_win_rate
17,RISK_OFF,SPY_BELOW_20_50,UNKNOWN_QQQ_DATA,HIGH_VOL,1,0,1,-10.11347908401487,-10.11347908401487,-0.0654424411797736,-10.11347908401487,0.0
17,RISK_OFF,SPY_BELOW_20_50,UNKNOWN_QQQ_DATA,LOW_VOL,2,2,0,33.167017042500646,16.583508521250323,0.05595558592351407,14.569317025320885,1.0
17,RISK_OFF,SPY_BELOW_20_50,UNKNOWN_QQQ_DATA,MEDIUM_VOL,2,1,1,-8.690926961353838,-4.345463480676919,0.002569309883119597,-11.753084670475545,0.5
17,RISK_ON,SPY_ABOVE_20_50,UNKNOWN_QQQ_DATA,LOW_VOL,17,8,9,74.92908712393928,4.407593360231722,0.015025487816605712,-29.725620136465352,0.47058823529411764
17,RISK_ON,SPY_ABOVE_20_50,UNKNOWN_QQQ_DATA,MEDIUM_VOL,1,0,1,-11.14376942443846,-11.14376942443846,0.10798111187673687,-11.14376942443846,0.0
17,UNKNOWN_MARKET_DATA,SPY_TREND_UNKNOWN,UNKNOWN_QQQ_DATA,LOW_VOL,2,0,2,-23.406225877455284,-11.703112938727642,-0.3617630161061626,-12.922349558115002,0.0
18,MIXED,SPY_BELOW_20_ABOVE_50,UNKNOWN_QQQ_DATA,LOW_VOL,1,0,1,-10.191458130700198,-10.191458130700198,-0.07616181046453219,-10.191458130700198,0.0
18,RISK_OFF,SPY_BELOW_20_50,UNKNOWN_QQQ_DATA,LOW_VOL,2,0,2,-22.49040849304194,-11.24520424652097,-0.0012302826331545003,-16.727093959808315,0.0
18,RISK_OFF,SPY_BELOW_20_50,UNKNOWN_QQQ_DATA,MEDIUM_VOL,1,1,0,21.74889580726625,21.74889580726625,0.15294895735528224,21.74889580726625,1.0
18,RISK_ON,SPY_ABOVE_20_50,UNKNOWN_QQQ_DATA,LOW_VOL,22,9,13,51.27844897168072,2.330838589621851,0.05462980130533146,-25.148707720075294,0.4090909090909091
18,RISK_ON,SPY_ABOVE_20_50,UNKNOWN_QQQ_DATA,MEDIUM_VOL,3,2,1,75.32665739618031,25.10888579872677,0.2220862005833273,-31.05641330174035,0.6666666666666666
18,UNKNOWN_MARKET_DATA,SPY_TREND_UNKNOWN,UNKNOWN_QQQ_DATA,LOW_VOL,3,2,1,8.74465966510779,2.9148865550359297,-0.008417128986052772,-22.21924249444686,0.6666666666666666
18,UNKNOWN_MARKET_DATA,SPY_TREND_UNKNOWN,UNKNOWN_QQQ_DATA,VOL_UNKNOWN,1,1,0,10.83312666484288,10.83312666484288,0.7170899541100404,10.83312666484288,1.0
19,MIXED,SPY_BELOW_20_ABOVE_50,UNKNOWN_QQQ_DATA,LOW_VOL,3,1,2,-10.328116076605596,-3.442705358868532,-0.08327128811970685,-17.34820073263984,0.3333333333333333
19,RISK_OFF,SPY_ABOVE_20_50,UNKNOWN_QQQ_DATA,HIGH_VOL,1,1,0,10.356855246407648,10.356855246407648,0.24506747379267413,10.356855246407648,1.0
19,RISK_OFF,SPY_ABOVE_20_BELOW_50,UNKNOWN_QQQ_DATA,HIGH_VOL,1,0,1,-10.418468369620186,-10.418468369620186,0.014393980060837253,-10.418468369620186,0.0
19,RISK_OFF,SPY_BELOW_20_50,UNKNOWN_QQQ_DATA,LOW_VOL,4,1,3,-26.829939521244555,-6.707484880311139,-0.09862923709170754,-12.403120479038762,0.25
19,RISK_ON,SPY_ABOVE_20_50,UNKNOWN_QQQ_DATA,LOW_VOL,19,10,9,83.25943843460112,4.38207570708427,0.03410025698593012,-16.259756920950736,0.5263157894736842
19,RISK_ON,SPY_ABOVE_20_50,UNKNOWN_QQQ_DATA,MEDIUM_VOL,1,0,1,-12.223179690497261,-12.223179690497261,0.07067665916562382,-12.223179690497261,0.0
19,UNKNOWN_MARKET_DATA,SPY_TREND_UNKNOWN,UNKNOWN_QQQ_DATA,LOW_VOL,1,1,0,7.692180980954845,7.692180980954845,0.004972384016081577,7.692180980954845,1.0
19,UNKNOWN_MARKET_DATA,SPY_TREND_UNKNOWN,UNKNOWN_QQQ_DATA,VOL_UNKNOWN,1,1,0,4.783600608825694,4.783600608825694,0.0650065384808447,4.783600608825694,1.0
